window,index,time,pnl,equity,dd_pct
BWD,33,2020-02-04 15:45:40,0.75,10029.77,0.000000
BWD,34,2020-02-04 16:23:40,0.86,10030.63,0.000000
BWD,35,2020-02-05 09:13:40,-0.26,10030.37,0.002592
BWD,36,2020-02-05 12:22:40,0.86,10031.23,0.000000
BWD,37,2020-02-07 08:34:40,0.74,10031.97,0.000000
BWD,38,2020-02-11 09:34:40,0.30,10032.27,0.000000
BWD,39,2020-02-11 18:31:40,1.04,10033.31,0.000000
BWD,40,2020-02-12 07:49:20,0.40,10033.71,0.000000
BWD,41,2020-02-12 10:48:40,0.49,10034.20,0.000000
BWD,42,2020-02-12 11:02:40,0.55,10034.75,0.000000
BWD,43,2020-02-17 10:36:40,0.75,10035.50,0.000000
BWD,44,2020-02-24 21:33:20,1.45,10036.95,0.000000
BWD,45,2020-02-24 22:01:40,2.18,10039.13,0.000000
BWD,46,2020-02-25 02:15:40,1.94,10041.07,0.000000
BWD,47,2020-02-25 08:30:40,2.42,10043.49,0.000000
BWD,48,2020-02-25 08:49:40,1.78,10045.27,0.000000
BWD,49,2020-02-25 09:00:40,1.43,10046.70,0.000000
BWD,50,2020-02-25 09:23:40,2.24,10048.94,0.000000
BWD,51,2020-02-25 23:00:40,2.57,10051.51,0.000000
BWD,52,2020-02-26 18:10:40,2.19,10053.70,0.000000
BWD,53,2020-02-28 17:17:40,2.67,10056.37,0.000000
BWD,54,2020-03-02 11:16:40,0.53,10056.90,0.000000
BWD,55,2020-03-06 17:31:40,3.43,10060.33,0.000000
BWD,56,2020-03-09 08:11:40,4.53,10064.86,0.000000
BWD,57,2020-03-10 08:17:40,1.17,10066.03,0.000000
BWD,58,2020-03-10 08:30:40,1.05,10067.08,0.000000
BWD,59,2020-03-10 09:40:40,1.64,10068.72,0.000000
BWD,60,2020-03-11 18:16:40,2.12,10070.84,0.000000
BWD,61,2020-03-13 18:49:40,-90.81,9980.03,0.901712
BWD,62,2020-03-16 01:05:00,15.58,9995.61,0.747008
BWD,63,2020-03-16 18:16:40,5.31,10000.92,0.694282
BWD,64,2020-03-17 13:02:40,4.65,10005.57,0.648109
BWD,65,2020-03-17 14:01:40,2.81,10008.38,0.620206
BWD,66,2020-03-18 09:15:40,1.43,10009.81,0.606007
BWD,67,2020-03-18 09:32:40,1.94,10011.75,0.586744
BWD,68,2020-03-18 09:52:40,1.84,10013.59,0.568473
BWD,69,2020-03-18 11:04:40,5.37,10018.96,0.515151
BWD,70,2020-03-18 12:04:40,3.66,10022.62,0.478808
BWD,71,2020-03-18 12:23:40,6.34,10028.96,0.415854
BWD,72,2020-03-18 12:41:40,3.93,10032.89,0.376831
BWD,73,2020-03-18 13:00:40,6.63,10039.52,0.310997
BWD,74,2020-03-18 20:42:40,5.73,10045.25,0.254100
BWD,75,2020-03-19 06:32:20,2.85,10048.10,0.225800
BWD,76,2020-03-31 15:30:40,1.60,10049.70,0.209913
BWD,77,2020-03-31 20:22:40,2.48,10052.18,0.185287
BWD,78,2020-03-31 20:34:40,2.29,10054.47,0.162549
BWD,79,2020-03-31 21:41:40,2.30,10056.77,0.139710
BWD,80,2020-04-01 07:26:40,0.60,10057.37,0.133752
BWD,81,2020-04-01 16:30:40,2.14,10059.51,0.112503
BWD,82,2020-04-01 16:51:40,3.85,10063.36,0.074274
BWD,83,2020-04-15 10:00:40,1.42,10064.78,0.060174
BWD,84,2020-04-15 10:38:40,1.28,10066.06,0.047464
BWD,85,2020-04-17 09:38:40,2.17,10068.23,0.025916
BWD,86,2020-04-17 13:55:40,2.03,10070.26,0.005759
BWD,87,2020-04-20 02:00:40,1.27,10071.53,0.000000
BWD,88,2020-04-21 13:00:40,1.98,10073.51,0.000000
BWD,89,2020-04-21 13:32:40,2.43,10075.94,0.000000
BWD,90,2020-04-21 16:43:40,3.56,10079.50,0.000000
BWD,91,2020-04-24 19:05:40,1.96,10081.46,0.000000
BWD,92,2020-04-27 10:01:40,1.26,10082.72,0.000000
BWD,93,2020-04-28 12:19:40,2.72,10085.44,0.000000
BWD,94,2020-04-30 15:46:40,1.61,10087.05,0.000000
BWD,95,2020-04-30 19:02:20,2.41,10089.46,0.000000
BWD,96,2020-05-01 18:09:40,1.20,10090.66,0.000000
BWD,97,2020-05-05 10:16:40,1.27,10091.93,0.000000
BWD,98,2020-05-06 16:28:40,1.42,10093.35,0.000000
BWD,99,2020-05-07 09:50:20,0.81,10094.16,0.000000
BWD,100,2020-05-08 16:17:40,1.25,10095.41,0.000000
BWD,101,2020-05-11 13:43:40,1.44,10096.85,0.000000
BWD,102,2020-05-18 16:01:40,1.35,10098.20,0.000000
BWD,103,2020-05-18 16:19:40,2.21,10100.41,0.000000
BWD,104,2020-05-19 17:40:40,0.79,10101.20,0.000000
BWD,105,2020-05-21 06:08:40,0.69,10101.89,0.000000
BWD,106,2020-05-21 09:18:40,1.42,10103.31,0.000000
BWD,107,2020-05-21 17:58:40,1.83,10105.14,0.000000
BWD,108,2020-05-21 18:03:40,1.69,10106.83,0.000000
BWD,109,2020-05-21 18:50:40,1.91,10108.74,0.000000
BWD,110,2020-05-25 09:02:40,1.49,10110.23,0.000000
BWD,111,2020-05-26 13:38:40,0.88,10111.11,0.000000
BWD,112,2020-05-26 18:31:40,1.63,10112.74,0.000000
BWD,113,2020-05-27 07:48:40,0.85,10113.59,0.000000
BWD,114,2020-05-27 15:15:40,1.64,10115.23,0.000000
BWD,115,2020-05-27 16:30:40,1.10,10116.33,0.000000
BWD,116,2020-05-28 21:05:40,1.07,10117.40,0.000000
BWD,117,2020-06-01 14:37:40,1.89,10119.29,0.000000
BWD,118,2020-06-10 22:30:40,-4.74,10114.55,0.046841
BWD,119,2020-06-15 09:03:20,0.96,10115.51,0.037354
BWD,120,2020-06-15 09:29:40,1.13,10116.64,0.026188
BWD,121,2020-06-15 09:31:40,1.07,10117.71,0.015614
BWD,122,2020-06-15 09:51:40,0.84,10118.55,0.007313
BWD,123,2020-06-15 10:31:40,1.44,10119.99,0.000000
BWD,124,2020-06-15 14:58:40,1.42,10121.41,0.000000
BWD,125,2020-06-15 15:45:40,1.21,10122.62,0.000000
BWD,126,2020-06-15 16:04:20,1.64,10124.26,0.000000
BWD,127,2020-06-15 16:45:40,2.17,10126.43,0.000000
BWD,128,2020-06-17 11:46:20,0.83,10127.26,0.000000
BWD,129,2020-06-17 16:00:40,2.20,10129.46,0.000000
BWD,130,2020-06-26 16:30:40,1.38,10130.84,0.000000
BWD,131,2020-06-26 16:50:40,1.33,10132.17,0.000000
BWD,132,2020-06-26 17:06:40,1.12,10133.29,0.000000
BWD,133,2020-06-26 17:21:40,1.94,10135.23,0.000000
BWD,134,2020-06-30 15:00:40,1.19,10136.42,0.000000
BWD,135,2020-07-01 17:01:40,2.43,10138.85,0.000000
BWD,136,2020-07-01 19:22:40,2.11,10140.96,0.000000
BWD,137,2020-07-02 16:00:40,1.03,10141.99,0.000000
BWD,138,2020-07-07 15:20:40,0.80,10142.79,0.000000
BWD,139,2020-07-09 18:54:40,2.12,10144.91,0.000000
BWD,140,2020-07-09 20:49:40,1.36,10146.27,0.000000
BWD,141,2020-07-10 09:01:40,1.35,10147.62,0.000000
BWD,142,2020-07-10 09:18:20,0.53,10148.15,0.000000
BWD,143,2020-07-10 10:17:40,0.53,10148.68,0.000000
BWD,144,2020-07-14 04:00:20,0.64,10149.32,0.000000
BWD,145,2020-07-14 04:17:40,0.42,10149.74,0.000000
BWD,146,2020-07-16 20:29:40,0.98,10150.72,0.000000
BWD,147,2020-07-16 20:46:40,1.15,10151.87,0.000000
BWD,148,2020-07-17 01:02:40,-0.21,10151.66,0.002069
BWD,149,2020-07-28 10:46:20,2.28,10153.94,0.000000
BWD,150,2020-07-28 11:04:40,3.55,10157.49,0.000000
BWD,151,2020-07-29 17:15:40,4.67,10162.16,0.000000
BWD,152,2020-07-30 10:37:40,1.73,10163.89,0.000000
BWD,153,2020-08-07 17:52:40,3.46,10167.35,0.000000
BWD,154,2020-08-07 21:10:40,3.18,10170.53,0.000000
BWD,155,2020-08-11 08:50:20,1.40,10171.93,0.000000
BWD,156,2020-08-11 09:00:40,1.38,10173.31,0.000000
BWD,157,2020-08-11 10:26:40,2.61,10175.92,0.000000
BWD,158,2020-08-11 23:18:40,-90.00,10085.92,0.884441
BWD,159,2020-08-11 23:44:40,3.42,10089.34,0.850832
BWD,160,2020-08-12 05:32:40,4.53,10093.87,0.806315
BWD,161,2020-08-12 07:32:40,4.55,10098.42,0.761602
BWD,162,2020-08-12 23:00:40,2.44,10100.86,0.737624
BWD,163,2020-08-14 20:01:40,2.06,10102.92,0.717380
BWD,164,2020-08-18 17:33:40,3.95,10106.87,0.678563
BWD,165,2020-08-19 08:45:40,1.20,10108.07,0.666770
BWD,166,2020-08-19 18:00:40,3.32,10111.39,0.634144
BWD,167,2020-08-19 18:36:40,4.56,10115.95,0.589332
BWD,168,2020-08-20 06:21:40,-0.25,10115.70,0.591789
BWD,169,2020-08-21 15:02:40,1.83,10117.53,0.573806
BWD,170,2020-08-21 15:18:40,2.21,10119.74,0.552088
BWD,171,2020-08-26 10:35:40,1.27,10121.01,0.539607
BWD,172,2020-08-26 15:59:40,2.20,10123.21,0.517988
BWD,173,2020-08-31 10:55:40,1.40,10124.61,0.504230
BWD,174,2020-08-31 11:00:40,1.29,10125.90,0.491553
BWD,175,2020-08-31 11:59:40,1.41,10127.31,0.477696
BWD,176,2020-09-01 17:53:40,1.90,10129.21,0.459025
BWD,177,2020-09-03 04:49:20,-1.43,10127.78,0.473078
BWD,178,2020-09-03 09:00:40,1.34,10129.12,0.459909
BWD,179,2020-09-03 09:57:20,1.22,10130.34,0.447920
BWD,180,2020-09-04 16:16:40,2.13,10132.47,0.426988
BWD,181,2020-09-08 12:52:40,1.58,10134.05,0.411462
BWD,182,2020-09-08 13:15:40,1.35,10135.40,0.398195
BWD,183,2020-09-08 13:43:40,1.82,10137.22,0.380310
BWD,184,2020-09-15 17:36:40,1.66,10138.88,0.363997
BWD,185,2020-09-15 17:49:20,1.96,10140.84,0.344735
BWD,186,2020-09-17 05:00:40,1.01,10141.85,0.334810
BWD,187,2020-09-17 05:17:40,1.08,10142.93,0.324197
BWD,188,2020-09-17 05:30:40,1.15,10144.08,0.312896
BWD,189,2020-09-17 14:52:40,1.19,10145.27,0.301201
BWD,190,2020-09-18 15:36:40,1.30,10146.57,0.288426
BWD,191,2020-09-21 11:46:40,1.30,10147.87,0.275651
BWD,192,2020-09-23 09:09:40,-59.50,10088.37,0.860364
BWD,193,2020-09-23 09:24:40,2.92,10091.29,0.831669
BWD,194,2020-09-23 09:31:40,1.96,10093.25,0.812408
BWD,195,2020-09-23 09:51:40,1.89,10095.14,0.793835
BWD,196,2020-09-23 17:31:40,2.97,10098.11,0.764648
BWD,197,2020-09-23 18:02:40,2.24,10100.35,0.742636
BWD,198,2020-09-23 19:10:40,2.14,10102.49,0.721606
BWD,199,2020-09-23 21:12:40,2.71,10105.20,0.694974
BWD,200,2020-09-25 13:30:40,1.77,10106.97,0.677580
BWD,201,2020-09-25 14:01:40,2.74,10109.71,0.650654
BWD,202,2020-09-30 06:15:40,1.41,10111.12,0.636797
BWD,203,2020-09-30 09:17:40,1.73,10112.85,0.619797
BWD,204,2020-10-02 08:16:40,2.84,10115.69,0.591888
BWD,205,2020-10-06 19:01:40,1.72,10117.41,0.574985
BWD,206,2020-10-07 10:03:20,0.12,10117.53,0.573806
BWD,207,2020-10-12 12:41:40,0.92,10118.45,0.564765
BWD,208,2020-10-13 08:38:40,0.76,10119.21,0.557296
BWD,209,2020-10-14 16:50:40,0.30,10119.51,0.554348
BWD,210,2020-10-20 05:12:40,1.24,10120.75,0.542162
BWD,211,2020-10-22 09:31:40,0.70,10121.45,0.535283
BWD,212,2020-10-22 15:17:40,2.64,10124.09,0.509340
BWD,213,2020-10-22 15:41:40,1.31,10125.40,0.496466
BWD,214,2020-10-22 15:51:40,1.40,10126.80,0.482708
BWD,215,2020-10-22 16:02:20,1.36,10128.16,0.469343
BWD,216,2020-10-22 16:17:40,1.16,10129.32,0.457944
BWD,217,2020-10-22 16:30:40,1.23,10130.55,0.445856
BWD,218,2020-10-22 16:48:40,1.70,10132.25,0.429150
BWD,219,2020-10-22 17:07:40,1.46,10133.71,0.414803
BWD,220,2020-10-22 20:56:40,2.66,10136.37,0.388663
BWD,221,2020-10-23 17:31:40,1.40,10137.77,0.374905
BWD,222,2020-10-23 18:03:40,1.38,10139.15,0.361343
BWD,223,2020-10-26 02:00:40,0.86,10140.01,0.352892
BWD,224,2020-10-27 14:10:40,0.88,10140.89,0.344244
BWD,225,2020-10-29 15:26:40,-37.96,10102.93,0.717282
BWD,226,2020-10-29 15:31:40,1.28,10104.21,0.704703
BWD,227,2020-10-29 16:32:40,2.48,10106.69,0.680332
BWD,228,2020-11-04 04:46:40,4.40,10111.09,0.637092
BWD,229,2020-11-09 15:45:40,-65.34,10045.75,1.279196
BWD,230,2020-11-09 16:02:20,5.25,10051.00,1.227604
BWD,231,2020-11-09 16:26:40,7.25,10058.25,1.156357
BWD,232,2020-11-10 05:43:40,0.80,10059.05,1.148496
BWD,233,2020-11-10 13:01:40,1.76,10060.81,1.131200
BWD,234,2020-11-11 16:33:40,2.43,10063.24,1.107320
BWD,235,2020-11-16 14:02:40,1.29,10064.53,1.094643
BWD,236,2020-11-16 14:16:40,2.60,10067.13,1.069093
BWD,237,2020-11-16 14:35:40,1.73,10068.86,1.052092
BWD,238,2020-11-16 14:48:40,1.71,10070.57,1.035287
BWD,239,2020-11-17 22:45:40,2.08,10072.65,1.014847
BWD,240,2020-11-18 14:19:40,1.53,10074.18,0.999811
BWD,241,2020-11-19 09:34:40,0.93,10075.11,0.990672
BWD,242,2020-11-19 10:15:40,1.14,10076.25,0.979469
BWD,243,2020-11-19 11:06:40,1.02,10077.27,0.969446
BWD,244,2020-11-23 14:01:40,1.56,10078.83,0.954115
BWD,245,2020-12-03 10:00:40,-8.24,10070.59,1.035091
BWD,246,2020-12-07 11:06:40,1.28,10071.87,1.022512
BWD,247,2020-12-07 11:23:40,1.42,10073.29,1.008557
BWD,248,2020-12-09 08:23:40,0.86,10074.15,1.000106
BWD,249,2020-12-09 17:01:40,3.01,10077.16,0.970526
BWD,250,2020-12-09 17:33:40,2.22,10079.38,0.948710
BWD,251,2020-12-09 22:53:40,2.16,10081.54,0.927484
BWD,252,2020-12-10 11:15:40,1.25,10082.79,0.915200
BWD,253,2020-12-11 13:33:40,1.29,10084.08,0.902523
BWD,254,2020-12-14 11:25:40,0.90,10084.98,0.893678
BWD,255,2020-12-14 12:30:40,1.49,10086.47,0.879036
BWD,256,2020-12-21 12:15:40,3.29,10089.76,0.846705
BWD,257,2020-12-21 12:36:40,2.71,10092.47,0.820073
BWD,258,2020-12-21 13:01:40,3.86,10096.33,0.782141
BWD,259,2020-12-22 09:02:20,1.02,10097.35,0.772117
BWD,260,2020-12-22 09:15:40,1.08,10098.43,0.761504
BWD,261,2020-12-22 09:31:40,1.41,10099.84,0.747647
BWD,262,2020-12-22 18:06:40,2.36,10102.20,0.724455
BWD,263,2020-12-28 14:23:40,1.64,10103.84,0.708339
BWD,264,2021-01-06 14:45:40,6.30,10110.14,0.646428
BWD,265,2021-01-07 08:38:40,-1.02,10109.12,0.656452
BWD,266,2021-01-08 10:15:40,1.84,10110.96,0.638370
BWD,267,2021-01-08 10:33:40,2.25,10113.21,0.616259
BWD,268,2021-01-08 13:45:00,1.57,10114.78,0.600830
BWD,269,2021-01-08 15:19:20,1.54,10116.32,0.585696
BWD,270,2021-01-08 15:45:40,2.41,10118.73,0.562013
BWD,271,2021-01-20 17:18:40,-5.84,10112.89,0.619403
BWD,272,2021-01-21 16:07:40,1.41,10114.30,0.605547
BWD,273,2021-01-22 05:01:40,1.04,10115.34,0.595327
BWD,274,2021-01-22 05:25:40,0.86,10116.20,0.586876
BWD,275,2021-01-22 08:35:40,0.65,10116.85,0.580488
BWD,276,2021-01-22 17:57:20,1.59,10118.44,0.564863
BWD,277,2021-01-25 18:16:40,2.69,10121.13,0.538428
BWD,278,2021-01-26 09:46:40,0.95,10122.08,0.529092
BWD,279,2021-01-27 13:53:40,1.95,10124.03,0.509929
BWD,280,2021-01-27 14:17:40,1.56,10125.59,0.494599
BWD,281,2021-01-29 23:01:40,1.94,10127.53,0.475534
BWD,282,2021-02-02 09:30:40,1.06,10128.59,0.465118
BWD,283,2021-02-02 15:32:40,1.87,10130.46,0.446741
BWD,284,2021-02-02 15:54:40,1.89,10132.35,0.428168
BWD,285,2021-02-04 16:13:40,-31.76,10100.59,0.740277
BWD,286,2021-02-04 16:15:40,1.45,10102.04,0.726028
BWD,287,2021-02-05 01:01:00,-0.16,10101.88,0.727600
BWD,288,2021-02-17 17:58:40,-61.89,10039.99,1.335801
BWD,289,2021-02-17 18:18:40,2.54,10042.53,1.310840
BWD,290,2021-02-19 02:58:40,0.92,10043.45,1.301799
BWD,291,2021-02-19 03:15:40,1.56,10045.01,1.286468
BWD,292,2021-02-19 03:36:40,1.75,10046.76,1.269271
BWD,293,2021-02-24 18:38:40,2.18,10048.94,1.247848
BWD,294,2021-02-25 16:19:40,2.13,10051.07,1.226916
BWD,295,2021-02-26 08:07:40,1.23,10052.30,1.214829
BWD,296,2021-02-26 09:46:40,1.71,10054.01,1.198024
BWD,297,2021-03-01 01:05:40,0.36,10054.37,1.194487
BWD,298,2021-03-01 15:36:40,1.47,10055.84,1.180041
BWD,299,2021-03-02 12:41:40,0.97,10056.81,1.170508
BWD,300,2021-03-03 11:16:40,1.15,10057.96,1.159207
BWD,301,2021-03-03 15:15:40,1.96,10059.92,1.139946
BWD,302,2021-03-03 15:34:40,1.46,10061.38,1.125598
BWD,303,2021-03-03 15:47:40,1.52,10062.90,1.110661
BWD,304,2021-03-03 16:03:40,1.97,10064.87,1.091302
BWD,305,2021-03-03 16:18:40,1.45,10066.32,1.077052
BWD,306,2021-03-03 16:45:40,2.38,10068.70,1.053664
BWD,307,2021-03-03 17:00:20,3.28,10071.98,1.021431
BWD,308,2021-03-03 17:20:40,2.87,10074.85,0.993227
BWD,309,2021-03-03 17:46:40,3.46,10078.31,0.959225
BWD,310,2021-03-04 20:03:40,3.72,10082.03,0.922668
BWD,311,2021-03-04 20:28:40,2.14,10084.17,0.901638
BWD,312,2021-03-04 23:31:40,1.61,10085.78,0.885817
BWD,313,2021-03-08 09:59:40,0.96,10086.74,0.876383
BWD,314,2021-03-09 09:50:40,-0.09,10086.65,0.877267
BWD,315,2021-03-11 16:45:40,2.11,10088.76,0.856532
BWD,316,2021-03-12 08:20:40,0.79,10089.55,0.848768
BWD,317,2021-03-12 18:41:40,2.45,10092.00,0.824692
BWD,318,2021-03-16 10:35:40,0.74,10092.74,0.817420
BWD,319,2021-03-17 14:33:40,0.78,10093.52,0.809755
BWD,320,2021-03-18 10:45:40,1.75,10095.27,0.792557
BWD,321,2021-03-18 11:57:40,1.12,10096.39,0.781551
BWD,322,2021-03-18 12:16:40,1.50,10097.89,0.766810
BWD,323,2021-03-18 13:35:20,1.40,10099.29,0.753052
BWD,324,2021-03-18 19:13:40,2.13,10101.42,0.732121
BWD,325,2021-03-22 10:17:40,1.17,10102.59,0.720623
BWD,326,2021-03-22 11:12:40,1.01,10103.60,0.710697
BWD,327,2021-03-23 05:40:40,0.56,10104.16,0.705194
BWD,328,2021-03-24 05:03:20,-0.26,10103.90,0.707749
BWD,329,2021-03-25 15:46:40,1.14,10105.04,0.696546
BWD,330,2021-03-29 19:03:40,1.87,10106.91,0.678170
BWD,331,2021-03-30 06:20:20,0.74,10107.65,0.670898
BWD,332,2021-03-30 11:06:40,1.44,10109.09,0.656747
BWD,333,2021-03-31 16:51:40,0.25,10109.34,0.654290
BWD,334,2021-04-07 05:02:40,0.67,10110.01,0.647706
BWD,335,2021-04-07 05:17:40,0.58,10110.59,0.642006
BWD,336,2021-04-07 05:31:40,0.71,10111.30,0.635029
BWD,337,2021-04-07 06:13:40,0.91,10112.21,0.626086
BWD,338,2021-04-09 09:51:40,0.79,10113.00,0.618322
BWD,339,2021-04-09 10:24:40,0.77,10113.77,0.610756
BWD,340,2021-04-09 10:56:40,0.74,10114.51,0.603484
BWD,341,2021-04-09 11:34:40,1.26,10115.77,0.591101
BWD,342,2021-04-09 15:33:40,1.54,10117.31,0.575968
BWD,343,2021-04-09 15:58:40,0.85,10118.16,0.567615
BWD,344,2021-04-09 16:45:40,1.15,10119.31,0.556313
BWD,345,2021-04-12 05:24:40,0.76,10120.07,0.548845
BWD,346,2021-04-12 17:11:40,1.44,10121.51,0.534694
BWD,347,2021-04-12 17:16:40,1.16,10122.67,0.523294
BWD,348,2021-04-12 17:47:40,1.50,10124.17,0.508554
BWD,349,2021-04-12 21:31:40,0.84,10125.01,0.500299
BWD,350,2021-04-12 21:47:40,0.98,10125.99,0.490668
BWD,351,2021-04-13 08:57:40,0.59,10126.58,0.484870
BWD,352,2021-04-13 10:00:40,0.98,10127.56,0.475240
BWD,353,2021-04-14 17:32:40,1.71,10129.27,0.458435
BWD,354,2021-04-19 16:54:20,1.20,10130.47,0.446643
BWD,355,2021-04-23 17:56:40,1.46,10131.93,0.432295
BWD,356,2021-04-23 18:06:20,1.42,10133.35,0.418341
BWD,357,2021-04-26 15:40:40,1.70,10135.05,0.401634
BWD,358,2021-04-27 05:01:40,1.18,10136.23,0.390038
BWD,359,2021-04-28 03:15:20,0.36,10136.59,0.386501
BWD,360,2021-04-28 16:59:40,1.27,10137.86,0.374020
BWD,361,2021-04-29 10:21:40,1.42,10139.28,0.360066
BWD,362,2021-04-29 14:04:40,0.86,10140.14,0.351614
BWD,363,2021-04-29 17:00:40,1.98,10142.12,0.332157
BWD,364,2021-05-04 08:57:40,0.46,10142.58,0.327636
BWD,365,2021-05-11 16:00:40,0.97,10143.55,0.318104
BWD,366,2021-05-11 16:51:40,1.50,10145.05,0.303363
BWD,367,2021-05-12 08:16:40,0.63,10145.68,0.297172
BWD,368,2021-05-13 01:25:40,-1.50,10144.18,0.311913
BWD,369,2021-05-19 12:31:40,1.19,10145.37,0.300219
BWD,370,2021-05-19 15:07:40,1.43,10146.80,0.286166
BWD,371,2021-05-24 12:15:40,0.73,10147.53,0.278992
BWD,372,2021-05-25 03:41:40,0.68,10148.21,0.272310
BWD,373,2021-05-25 04:33:40,1.14,10149.35,0.261107
BWD,374,2021-05-25 04:49:40,0.82,10150.17,0.253048
BWD,375,2021-05-25 05:20:40,0.81,10150.98,0.245088
BWD,376,2021-05-28 11:04:40,0.74,10151.72,0.237816
BWD,377,2021-05-28 15:16:40,0.89,10152.61,0.229070
BWD,378,2021-06-01 17:27:40,1.37,10153.98,0.215607
BWD,379,2021-06-01 18:06:40,1.47,10155.45,0.201161
BWD,380,2021-06-03 08:56:40,0.47,10155.92,0.196542
BWD,381,2021-06-03 09:17:40,0.56,10156.48,0.191039
BWD,382,2021-06-03 16:33:40,-24.61,10131.87,0.432885
BWD,383,2021-06-03 17:05:40,2.66,10134.53,0.406745
BWD,384,2021-06-03 17:35:40,1.81,10136.34,0.388957
BWD,385,2021-06-03 21:15:00,0.68,10137.02,0.382275
BWD,386,2021-06-04 05:00:40,1.18,10138.20,0.370679
BWD,387,2021-06-04 05:30:40,1.33,10139.53,0.357609
BWD,388,2021-06-07 05:16:40,0.54,10140.07,0.352302
BWD,389,2021-06-08 11:20:40,0.96,10141.03,0.342868
BWD,390,2021-06-09 10:15:40,0.73,10141.76,0.335694
BWD,391,2021-06-09 12:16:40,0.99,10142.75,0.325966
BWD,392,2021-06-10 11:04:40,1.22,10143.97,0.313977
BWD,393,2021-06-11 11:33:20,0.69,10144.66,0.307196
BWD,394,2021-06-11 12:35:40,1.03,10145.69,0.297074
BWD,395,2021-06-14 15:09:40,-41.44,10104.25,0.704310
BWD,396,2021-06-14 15:24:40,1.05,10105.30,0.693991
BWD,397,2021-06-14 15:32:40,1.07,10106.37,0.683476
BWD,398,2021-06-14 16:04:40,1.46,10107.83,0.669129
BWD,399,2021-06-14 16:18:40,1.44,10109.27,0.654978
BWD,400,2021-06-14 16:33:40,1.23,10110.50,0.642890
BWD,401,2021-06-15 04:45:40,0.66,10111.16,0.636404
BWD,402,2021-06-15 21:01:40,0.82,10111.98,0.628346
BWD,403,2021-06-16 21:22:40,1.20,10113.18,0.616554
BWD,404,2021-06-16 21:31:40,1.81,10114.99,0.598766
BWD,405,2021-06-16 21:54:40,2.46,10117.45,0.574592
BWD,406,2021-06-16 22:01:40,2.15,10119.60,0.553463
BWD,407,2021-06-16 22:20:40,1.75,10121.35,0.536266
BWD,408,2021-08-09 01:47:40,-133.66,9987.69,1.849759
BWD,409,2021-08-09 02:02:40,6.23,9993.92,1.788536
BWD,410,2021-08-09 02:28:40,3.78,9997.70,1.751390
BWD,411,2021-08-09 02:31:40,6.11,10003.81,1.691346
BWD,412,2021-08-10 13:37:00,0.78,10004.59,1.683681
BWD,413,2021-08-10 17:01:40,1.26,10005.85,1.671299
BWD,414,2021-08-10 17:15:40,2.54,10008.39,1.646338
BWD,415,2021-08-17 17:20:40,1.40,10009.79,1.632580
BWD,416,2021-08-18 14:31:40,0.89,10010.68,1.623834
BWD,417,2021-08-18 18:30:40,1.17,10011.85,1.612336
BWD,418,2021-08-19 06:16:40,0.94,10012.79,1.603098
BWD,419,2021-08-19 06:34:40,0.84,10013.63,1.594844
BWD,420,2021-08-23 02:31:20,0.39,10014.02,1.591011
BWD,421,2021-08-25 03:45:20,0.52,10014.54,1.585901
BWD,422,2021-08-25 04:00:40,0.60,10015.14,1.580005
BWD,423,2021-08-25 04:24:40,0.51,10015.65,1.574993
BWD,424,2021-08-25 04:34:40,0.62,10016.27,1.568900
BWD,425,2021-08-25 05:38:20,0.63,10016.90,1.562709
BWD,426,2021-08-25 18:06:40,1.56,10018.46,1.547379
BWD,427,2021-08-26 10:29:40,0.48,10018.94,1.542661
BWD,428,2021-08-30 21:49:40,0.44,10019.38,1.538338
BWD,429,2021-08-31 16:16:40,1.22,10020.60,1.526348
BWD,430,2021-09-07 17:04:40,-20.39,10000.21,1.726723
BWD,431,2021-09-08 10:34:40,-0.22,9999.99,1.728885
BWD,432,2021-09-08 17:22:20,1.52,10001.51,1.713948
BWD,433,2021-09-08 17:40:40,2.39,10003.90,1.690461
BWD,434,2021-09-08 17:58:40,1.87,10005.77,1.672085
BWD,435,2021-09-10 14:03:40,0.94,10006.71,1.662847
BWD,436,2021-09-14 04:16:40,0.52,10007.23,1.657737
BWD,437,2021-09-15 18:37:20,1.46,10008.69,1.643389
BWD,438,2021-09-16 15:35:40,-23.89,9984.80,1.878159
BWD,439,2021-09-17 09:15:40,-0.41,9984.39,1.882189
BWD,440,2021-09-17 16:48:40,3.26,9987.65,1.850152
BWD,441,2021-09-17 17:00:40,2.73,9990.38,1.823324
BWD,442,2021-09-17 17:32:40,1.49,9991.87,1.808682
BWD,443,2021-09-20 05:38:40,0.74,9992.61,1.801410
BWD,444,2021-09-23 04:19:40,0.81,9993.42,1.793450
BWD,445,2021-09-27 04:52:40,-0.93,9992.49,1.802589
BWD,446,2021-09-27 13:36:40,0.84,9993.33,1.794334
BWD,447,2021-09-28 09:30:40,0.58,9993.91,1.788634
BWD,448,2021-09-28 09:47:40,0.68,9994.59,1.781952
BWD,449,2021-09-28 10:00:40,0.69,9995.28,1.775171
BWD,450,2021-09-28 10:17:40,1.19,9996.47,1.763477
BWD,451,2021-09-28 13:16:40,1.42,9997.89,1.749522
BWD,452,2021-09-28 15:21:00,0.94,9998.83,1.740285
BWD,453,2021-09-28 15:59:40,1.40,10000.23,1.726527
BWD,454,2021-09-28 16:01:40,2.38,10002.61,1.703138
