Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
2025.05.08 10:00:00,220,XAUUSD,sell,in,0.03,3330.04,220,0.00,0.00,0.00,12 507.16,CT_Rec_Sell
2025.05.08 11:00:00,221,XAUUSD,sell,in,0.04,3342.70,221,0.00,0.00,0.00,12 507.16,CT_Rec_Sell
2025.05.08 19:11:21,222,XAUUSD,buy,out,0.04,3320.34,222,0.00,0.00,89.44,12 596.60,
2025.05.08 19:11:21,223,XAUUSD,buy,out,0.03,3320.34,223,0.00,0.00,29.10,12 625.70,
2025.05.08 19:11:21,224,XAUUSD,sell,out,0.02,3320.14,224,0.00,0.00,-222.84,12 402.86,
2025.05.08 19:11:21,225,XAUUSD,sell,out,0.01,3320.14,225,0.00,0.00,-95.85,12 307.01,
2025.05.12 05:00:00,226,XAUUSD,sell,in,0.01,3271.89,226,0.00,0.00,0.00,12 307.01,CT_1st_Sell
2025.05.12 12:00:00,227,XAUUSD,sell,in,0.02,3231.40,227,0.00,0.00,0.00,12 307.01,CT_Rec_Sell
2025.05.12 13:24:52,228,XAUUSD,buy,out,0.02,3211.54,228,0.00,0.00,39.72,12 346.73,
2025.05.12 13:24:52,229,XAUUSD,buy,out,0.01,3211.54,229,0.00,0.00,60.35,12 407.08,
2025.05.13 09:00:00,230,XAUUSD,buy,in,0.01,3256.94,230,0.00,0.00,0.00,12 407.08,CT_1st_Buy
2025.05.13 17:00:00,231,XAUUSD,sell,in,0.02,3227.59,231,0.00,0.00,0.00,12 407.08,CT_Rec_Sell
2025.05.14 05:00:00,232,XAUUSD,sell,in,0.03,3239.12,232,0.00,0.00,0.00,12 407.08,CT_Rec_Sell
2025.05.14 07:00:00,233,XAUUSD,sell,in,0.04,3228.58,233,0.00,0.00,0.00,12 407.08,CT_Rec_Sell
2025.05.14 15:13:13,234,XAUUSD,buy,out,0.04,3216.17,234,0.00,0.00,49.64,12 456.72,
2025.05.14 15:13:13,235,XAUUSD,buy,out,0.03,3216.17,235,0.00,0.00,68.85,12 525.57,
2025.05.14 15:13:13,236,XAUUSD,buy,out,0.02,3216.17,236,0.00,0.00,22.84,12 548.41,
2025.05.14 15:13:13,237,XAUUSD,sell,out,0.01,3215.97,237,0.00,0.00,-40.97,12 507.44,
2025.05.16 02:00:00,238,XAUUSD,buy,in,0.01,3251.26,238,0.00,0.00,0.00,12 507.44,CT_1st_Buy
2025.05.16 06:00:00,239,XAUUSD,sell,in,0.02,3215.46,239,0.00,0.00,0.00,12 507.44,CT_Rec_Sell
2025.05.16 14:53:07,240,XAUUSD,buy,out,0.02,3166.23,240,0.00,0.00,98.46,12 605.90,tp 3166.41
2025.05.16 15:00:00,241,XAUUSD,sell,in,0.02,3163.40,241,0.00,0.00,0.00,12 605.90,CT_Rec_Sell
2025.05.19 01:05:00,242,XAUUSD,buy,in,0.03,3216.05,242,0.00,0.00,0.00,12 605.90,CT_Rec_Buy
2025.05.19 02:00:00,243,XAUUSD,buy,in,0.04,3239.36,243,0.00,0.00,0.00,12 605.90,CT_Rec_Buy
2025.05.20 17:05:02,244,XAUUSD,sell,out,0.04,3271.83,244,0.00,0.00,129.88,12 735.78,
2025.05.20 17:05:02,245,XAUUSD,sell,out,0.03,3271.83,245,0.00,0.00,167.34,12 903.12,
2025.05.20 17:05:02,246,XAUUSD,buy,out,0.02,3272.03,246,0.00,0.00,-217.26,12 685.86,
2025.05.20 17:05:02,247,XAUUSD,sell,out,0.01,3271.83,247,0.00,0.00,20.57,12 706.43,
2025.05.22 06:00:00,248,XAUUSD,buy,in,0.01,3341.37,248,0.00,0.00,0.00,12 706.43,CT_1st_Buy
2025.05.22 13:00:00,249,XAUUSD,sell,in,0.02,3304.96,249,0.00,0.00,0.00,12 706.43,CT_Rec_Sell
2025.05.22 14:00:00,250,XAUUSD,sell,in,0.03,3289.82,250,0.00,0.00,0.00,12 706.43,CT_Rec_Sell
2025.05.23 09:00:00,251,XAUUSD,buy,in,0.04,3323.94,251,0.00,0.00,0.00,12 706.43,CT_Rec_Buy
2025.05.29 02:44:32,252,XAUUSD,buy,out,0.02,3250.82,252,0.00,0.00,108.28,12 814.71,tp 3252.28
2025.05.29 04:00:00,253,XAUUSD,sell,in,0.05,3265.24,253,0.00,0.00,0.00,12 814.71,CT_Rec_Sell
2025.06.03 01:11:26,254,XAUUSD,sell,out,0.04,3386.64,254,0.00,0.00,250.80,13 065.51,tp 3386.37
2025.06.03 01:17:39,255,XAUUSD,sell,out,0.01,3387.73,255,0.00,0.00,46.36,13 111.87,tp 3387.72
2025.06.04 01:03:11,256,XAUUSD,buy,out,0.05,3356.48,256,0.00,0.00,-456.20,12 655.67,
2025.06.04 01:03:11,257,XAUUSD,buy,out,0.03,3356.48,257,0.00,0.00,-199.98,12 455.69,
2025.06.05 22:00:00,258,XAUUSD,sell,in,0.01,3353.67,258,0.00,0.00,0.00,12 455.69,CT_1st_Sell
2025.06.06 08:00:00,259,XAUUSD,buy,in,0.02,3373.60,259,0.00,0.00,0.00,12 455.69,CT_Rec_Buy
2025.06.06 17:20:04,260,XAUUSD,buy,out,0.01,3323.17,260,0.00,0.00,30.50,12 486.19,tp 3323.22
2025.06.06 19:00:00,261,XAUUSD,sell,in,0.03,3332.11,261,0.00,0.00,0.00,12 486.19,CT_Rec_Sell
2025.06.09 01:41:01,262,XAUUSD,sell,in,0.04,3313.27,262,0.00,0.00,0.00,12 486.19,CT_Rec_Sell
2025.06.09 01:41:05,263,XAUUSD,buy,out,0.04,3311.97,263,0.00,0.00,5.20,12 491.39,tp 3312.01
2025.06.09 03:45:29,264,XAUUSD,buy,out,0.03,3300.79,264,0.00,0.00,93.96,12 585.35,tp 3301.18
2025.06.09 05:00:00,265,XAUUSD,sell,in,0.03,3296.04,265,0.00,0.00,0.00,12 585.35,CT_Rec_Sell
2025.06.09 11:00:00,266,XAUUSD,buy,in,0.04,3324.58,266,0.00,0.00,0.00,12 585.35,CT_Rec_Buy
2025.06.09 20:00:00,267,XAUUSD,buy,in,0.05,3338.09,267,0.00,0.00,0.00,12 585.35,CT_Rec_Buy
2025.06.10 16:45:46,268,XAUUSD,sell,out,0.04,3348.29,268,0.00,0.00,94.84,12 680.19,tp 3348.25
2025.06.11 12:00:00,269,XAUUSD,buy,in,0.07,3344.55,269,0.00,0.00,0.00,12 680.19,CT_Rec_Buy
2025.06.11 15:35:01,270,XAUUSD,sell,out,0.07,3357.47,270,0.00,0.00,90.44,12 770.63,tp 3357.39
2025.06.12 02:00:00,271,XAUUSD,buy,in,0.07,3368.91,271,0.00,0.00,0.00,12 770.63,CT_Rec_Buy
2025.06.12 02:01:04,272,XAUUSD,sell,out,0.05,3371.72,272,0.00,0.00,168.15,12 938.78,tp 3371.63
2025.06.12 03:00:00,273,XAUUSD,buy,in,0.09,3365.80,273,0.00,0.00,0.00,12 938.78,CT_Rec_Buy
2025.06.12 05:41:23,274,XAUUSD,sell,out,0.09,3377.75,274,0.00,0.00,107.55,13 046.33,
2025.06.12 05:41:23,275,XAUUSD,sell,out,0.07,3377.75,275,0.00,0.00,61.88,13 108.21,
2025.06.12 05:41:23,276,XAUUSD,buy,out,0.03,3377.95,276,0.00,0.00,-245.73,12 862.48,
2025.06.12 05:41:23,277,XAUUSD,sell,out,0.02,3377.75,277,0.00,0.00,8.30,12 870.78,
2025.06.13 20:00:00,278,XAUUSD,buy,in,0.01,3429.91,278,0.00,0.00,0.00,12 870.78,CT_1st_Buy
2025.06.16 03:00:00,279,XAUUSD,buy,in,0.02,3444.87,279,0.00,0.00,0.00,12 870.78,CT_Rec_Buy
2025.06.16 08:00:00,280,XAUUSD,sell,in,0.03,3427.74,280,0.00,0.00,0.00,12 870.78,CT_Rec_Sell
2025.06.16 10:00:00,281,XAUUSD,sell,in,0.04,3418.38,281,0.00,0.00,0.00,12 870.78,CT_Rec_Sell
2025.06.16 16:54:03,282,XAUUSD,buy,out,0.03,3397.52,282,0.00,0.00,90.66,12 961.44,tp 3397.77
2025.06.16 16:54:21,283,XAUUSD,buy,out,0.04,3393.48,283,0.00,0.00,99.60,13 061.04,tp 3393.66
2025.06.16 18:00:00,284,XAUUSD,sell,in,0.03,3396.81,284,0.00,0.00,0.00,13 061.04,CT_Rec_Sell
2025.06.17 15:00:00,285,XAUUSD,buy,in,0.04,3388.89,285,0.00,0.00,0.00,13 061.04,CT_Rec_Buy
2025.06.18 07:45:09,286,XAUUSD,sell,out,0.04,3398.52,286,0.00,0.00,38.52,13 099.56,tp 3397.95
2025.06.19 01:01:30,287,XAUUSD,sell,in,0.04,3369.20,287,0.00,0.00,0.00,13 099.56,CT_Rec_Sell
2025.06.19 09:10:22,288,XAUUSD,buy,out,0.03,3354.48,288,0.00,0.00,126.99,13 226.55,tp 3354.57
2025.06.19 10:00:00,289,XAUUSD,sell,in,0.05,3357.26,289,0.00,0.00,0.00,13 226.55,CT_Rec_Sell
2025.06.20 09:32:58,290,XAUUSD,buy,out,0.04,3342.02,290,0.00,0.00,108.72,13 335.27,tp 3342.02
2025.06.20 10:00:00,291,XAUUSD,sell,in,0.07,3345.12,291,0.00,0.00,0.00,13 335.27,CT_Rec_Sell
2025.06.24 09:26:41,292,XAUUSD,buy,out,0.07,3323.24,292,0.00,0.00,153.16,13 488.43,tp 3323.28
2025.06.24 10:00:00,293,XAUUSD,sell,in,0.07,3322.90,293,0.00,0.00,0.00,13 488.43,CT_Rec_Sell
2025.06.24 15:14:01,294,XAUUSD,buy,out,0.05,3312.32,294,0.00,0.00,224.70,13 713.13,tp 3312.38
2025.06.24 16:36:42,295,XAUUSD,buy,out,0.07,3304.43,295,0.00,0.00,129.29,13 842.42,
2025.06.24 16:36:42,296,XAUUSD,sell,out,0.02,3304.23,296,0.00,0.00,-281.28,13 561.14,
2025.06.24 16:36:42,297,XAUUSD,sell,out,0.01,3304.23,297,0.00,0.00,-125.68,13 435.46,
2025.06.26 12:00:00,298,XAUUSD,buy,in,0.01,3348.16,298,0.00,0.00,0.00,13 435.46,CT_1st_Buy
2025.06.26 17:00:00,299,XAUUSD,sell,in,0.02,3319.82,299,0.00,0.00,0.00,13 435.46,CT_Rec_Sell
2025.06.27 03:02:11,300,XAUUSD,sell,in,0.03,3317.36,300,0.00,0.00,0.00,13 435.46,CT_Rec_Sell
2025.06.27 07:00:00,301,XAUUSD,sell,in,0.04,3294.48,301,0.00,0.00,0.00,13 435.46,CT_Rec_Sell
2025.06.27 08:12:10,302,XAUUSD,buy,out,0.04,3289.82,302,0.00,0.00,18.64,13 454.10,
2025.06.27 08:12:10,303,XAUUSD,buy,out,0.03,3289.82,303,0.00,0.00,82.62,13 536.72,
2025.06.27 08:12:10,304,XAUUSD,buy,out,0.02,3289.82,304,0.00,0.00,60.00,13 596.72,
2025.06.27 08:12:10,305,XAUUSD,sell,out,0.01,3289.62,305,0.00,0.00,-58.54,13 538.18,
2025.06.30 22:00:01,306,XAUUSD,buy,in,0.01,3298.55,306,0.00,0.00,0.00,13 538.18,CT_1st_Buy
2025.07.01 01:01:30,307,XAUUSD,buy,in,0.02,3303.16,307,0.00,0.00,0.00,13 538.18,CT_Rec_Buy
2025.07.01 01:52:47,308,XAUUSD,sell,out,0.02,3313.70,308,0.00,0.00,21.08,13 559.26,tp 3313.69
2025.07.01 05:00:00,309,XAUUSD,buy,in,0.02,3317.76,309,0.00,0.00,0.00,13 559.26,CT_Rec_Buy
2025.07.01 09:00:00,310,XAUUSD,buy,in,0.03,3329.10,310,0.00,0.00,0.00,13 559.26,CT_Rec_Buy
2025.07.01 09:45:40,311,XAUUSD,sell,out,0.02,3333.19,311,0.00,0.00,30.86,13 590.12,tp 3333.18
2025.07.01 09:45:44,312,XAUUSD,sell,out,0.03,3333.51,312,0.00,0.00,13.23,13 603.35,
2025.07.01 09:45:44,313,XAUUSD,sell,out,0.01,3333.51,313,0.00,0.00,34.96,13 638.31,
2025.07.03 02:00:01,314,XAUUSD,buy,in,0.01,3361.95,314,0.00,0.00,0.00,13 638.31,CT_1st_Buy
2025.07.03 05:00:00,315,XAUUSD,sell,in,0.02,3346.14,315,0.00,0.00,0.00,13 638.31,CT_Rec_Sell
2025.07.03 10:00:00,316,XAUUSD,buy,in,0.03,3362.20,316,0.00,0.00,0.00,13 638.31,CT_Rec_Buy
2025.07.03 15:30:09,317,XAUUSD,buy,out,0.02,3338.15,317,0.00,0.00,15.98,13 654.29,tp 3338.25
2025.07.03 17:00:00,318,XAUUSD,sell,in,0.04,3332.51,318,0.00,0.00,0.00,13 654.29,CT_Rec_Sell
2025.07.04 08:00:00,319,XAUUSD,buy,in,0.05,3340.92,319,0.00,0.00,0.00,13 654.29,CT_Rec_Buy
2025.07.07 10:57:33,320,XAUUSD,buy,out,0.04,3301.00,320,0.00,0.00,126.04,13 780.33,tp 3301.28
2025.07.07 18:00:00,321,XAUUSD,buy,in,0.07,3317.97,321,0.00,0.00,0.00,13 780.33,CT_Rec_Buy
2025.07.07 20:32:49,322,XAUUSD,sell,out,0.07,3334.87,322,0.00,0.00,118.30,13 898.63,tp 3334.83
2025.07.07 20:32:49,323,XAUUSD,sell,out,0.05,3334.87,323,0.00,0.00,-30.25,13 868.38,
2025.07.07 20:32:49,324,XAUUSD,sell,out,0.03,3334.87,324,0.00,0.00,-81.99,13 786.39,
2025.07.07 20:32:49,325,XAUUSD,sell,out,0.01,3334.87,325,0.00,0.00,-27.08,13 759.31,
2025.07.09 09:00:00,326,XAUUSD,sell,in,0.01,3289.67,326,0.00,0.00,0.00,13 759.31,CT_1st_Sell
2025.07.09 18:00:00,327,XAUUSD,buy,in,0.02,3312.50,327,0.00,0.00,0.00,13 759.31,CT_Rec_Buy
2025.07.09 19:00:00,328,XAUUSD,buy,in,0.03,3309.57,328,0.00,0.00,0.00,13 759.31,CT_Rec_Buy
2025.07.10 04:16:50,329,XAUUSD,sell,out,0.03,3322.77,329,0.00,0.00,39.60,13 798.91,tp 3322.77
2025.07.11 01:01:05,330,XAUUSD,buy,in,0.03,3325.28,330,0.00,0.00,0.00,13 798.91,CT_Rec_Buy
2025.07.11 03:32:58,331,XAUUSD,sell,out,0.03,3335.43,331,0.00,0.00,30.45,13 829.36,tp 3335.30
2025.07.11 15:00:00,332,XAUUSD,buy,in,0.03,3347.49,332,0.00,0.00,0.00,13 829.36,CT_Rec_Buy
2025.07.11 16:03:52,333,XAUUSD,sell,out,0.02,3357.71,333,0.00,0.00,90.42,13 919.78,tp 3357.29
2025.07.11 18:19:19,334,XAUUSD,sell,out,0.03,3366.25,334,0.00,0.00,56.28,13 976.06,
2025.07.11 18:19:19,335,XAUUSD,buy,out,0.01,3366.45,335,0.00,0.00,-76.78,13 899.28,
2025.07.15 11:00:00,336,XAUUSD,buy,in,0.01,3364.29,336,0.00,0.00,0.00,13 899.28,CT_1st_Buy
2025.07.15 16:00:00,337,XAUUSD,sell,in,0.02,3348.67,337,0.00,0.00,0.00,13 899.28,CT_Rec_Sell
2025.07.15 17:00:00,338,XAUUSD,sell,in,0.03,3346.38,338,0.00,0.00,0.00,13 899.28,CT_Rec_Sell
2025.07.15 19:13:17,339,XAUUSD,buy,out,0.03,3323.22,339,0.00,0.00,69.48,13 968.76,tp 3323.34
2025.07.15 20:00:00,340,XAUUSD,sell,in,0.03,3329.11,340,0.00,0.00,0.00,13 968.76,CT_Rec_Sell
2025.07.16 09:00:00,341,XAUUSD,buy,in,0.04,3338.48,341,0.00,0.00,0.00,13 968.76,CT_Rec_Buy
2025.07.16 18:05:30,342,XAUUSD,sell,out,0.04,3348.54,342,0.00,0.00,40.24,14 009.00,tp 3348.44
2025.07.17 05:00:00,343,XAUUSD,sell,in,0.04,3343.89,343,0.00,0.00,0.00,14 009.00,CT_Rec_Sell
2025.07.17 05:17:17,344,XAUUSD,buy,out,0.04,3340.18,344,0.00,0.00,14.84,14 023.84,tp 3340.20
2025.07.17 15:45:13,345,XAUUSD,buy,out,0.02,3311.34,345,0.00,0.00,74.66,14 098.50,tp 3311.47
2025.07.17 17:00:00,346,XAUUSD,sell,in,0.04,3318.86,346,0.00,0.00,0.00,14 098.50,CT_Rec_Sell
2025.07.17 19:00:00,347,XAUUSD,buy,in,0.05,3336.80,347,0.00,0.00,0.00,14 098.50,CT_Rec_Buy
2025.07.21 15:25:11,348,XAUUSD,sell,out,0.05,3382.41,348,0.00,0.00,228.05,14 326.55,tp 3382.16
2025.07.21 16:00:00,349,XAUUSD,buy,in,0.05,3387.46,349,0.00,0.00,0.00,14 326.55,CT_Rec_Buy
2025.07.21 17:41:02,350,XAUUSD,sell,out,0.01,3401.61,350,0.00,0.00,37.32,14 363.87,tp 3401.19
2025.07.21 17:41:02,351,XAUUSD,buy,in,0.07,3401.81,351,0.00,0.00,0.00,14 363.87,CT_Rec_Buy
2025.07.24 15:50:59,352,XAUUSD,sell,out,0.07,3353.98,352,0.00,0.00,-334.81,14 029.06,
2025.07.24 15:50:59,353,XAUUSD,sell,out,0.05,3353.98,353,0.00,0.00,-167.40,13 861.66,
2025.07.24 15:50:59,354,XAUUSD,buy,out,0.04,3354.18,354,0.00,0.00,-141.28,13 720.38,
2025.07.24 15:50:59,355,XAUUSD,buy,out,0.03,3354.18,355,0.00,0.00,-75.21,13 645.17,
2025.07.30 17:00:00,356,XAUUSD,sell,in,0.01,3303.19,356,0.00,0.00,0.00,13 645.17,CT_1st_Sell
2025.07.30 18:06:03,357,XAUUSD,sell,in,0.02,3300.96,357,0.00,0.00,0.00,13 645.17,CT_Rec_Sell
2025.07.30 20:00:00,358,XAUUSD,sell,in,0.03,3297.92,358,0.00,0.00,0.00,13 645.17,CT_Rec_Sell
2025.07.30 21:48:36,359,XAUUSD,buy,out,0.03,3287.64,359,0.00,0.00,30.84,13 676.01,tp 3287.72
2025.07.30 22:01:23,360,XAUUSD,buy,out,0.02,3278.58,360,0.00,0.00,44.76,13 720.77,
2025.07.30 22:01:23,361,XAUUSD,buy,out,0.01,3278.58,361,0.00,0.00,24.61,13 745.38,
2025.07.31 06:00:00,362,XAUUSD,buy,in,0.01,3297.50,362,0.00,0.00,0.00,13 745.38,CT_1st_Buy
2025.08.01 15:33:37,363,XAUUSD,sell,out,0.01,3325.12,363,0.00,0.00,27.62,13 773.00,tp 3325.07
2025.08.01 17:00:00,364,XAUUSD,buy,in,0.01,3342.83,364,0.00,0.00,0.00,13 773.00,CT_1st_Buy
2025.08.04 01:05:00,365,XAUUSD,buy,in,0.02,3363.73,365,0.00,0.00,0.00,13 773.00,CT_Rec_Buy
2025.08.04 16:00:00,366,XAUUSD,buy,in,0.03,3367.80,366,0.00,0.00,0.00,13 773.00,CT_Rec_Buy
2025.08.04 16:46:51,367,XAUUSD,sell,out,0.03,3378.96,367,0.00,0.00,33.48,13 806.48,
2025.08.04 16:46:51,368,XAUUSD,sell,out,0.02,3378.96,368,0.00,0.00,30.46,13 836.94,
2025.08.04 16:46:51,369,XAUUSD,sell,out,0.01,3378.96,369,0.00,0.00,36.13,13 873.07,
2025.08.05 15:00:00,370,XAUUSD,sell,in,0.01,3351.39,370,0.00,0.00,0.00,13 873.07,CT_1st_Sell
2025.08.05 19:00:00,371,XAUUSD,buy,in,0.02,3389.53,371,0.00,0.00,0.00,13 873.07,CT_Rec_Buy
2025.08.06 06:00:00,372,XAUUSD,sell,in,0.03,3376.37,372,0.00,0.00,0.00,13 873.07,CT_Rec_Sell
2025.08.06 12:31:07,373,XAUUSD,buy,out,0.03,3363.23,373,0.00,0.00,39.42,13 912.49,tp 3363.23
2025.08.06 13:00:00,374,XAUUSD,sell,in,0.03,3359.03,374,0.00,0.00,0.00,13 912.49,CT_Rec_Sell
2025.08.07 06:00:01,375,XAUUSD,buy,in,0.04,3380.05,375,0.00,0.00,0.00,13 912.49,CT_Rec_Buy
2025.08.07 10:50:01,376,XAUUSD,sell,out,0.04,3396.43,376,0.00,0.00,65.52,13 978.01,tp 3396.43
2025.08.07 11:00:00,377,XAUUSD,buy,in,0.04,3396.17,377,0.00,0.00,0.00,13 978.01,CT_Rec_Buy
2025.08.18 02:16:41,378,XAUUSD,buy,out,0.03,3329.32,378,0.00,0.00,89.13,14 067.14,tp 3329.33
2025.08.18 05:00:00,379,XAUUSD,buy,in,0.05,3346.92,379,0.00,0.00,0.00,14 067.14,CT_Rec_Buy
2025.08.26 03:46:16,380,XAUUSD,sell,out,0.05,3384.22,380,0.00,0.00,186.50,14 253.64,tp 3383.85
2025.08.26 03:56:03,381,XAUUSD,sell,out,0.04,3385.49,381,0.00,0.00,-42.72,14 210.92,
2025.08.26 03:56:03,382,XAUUSD,sell,out,0.02,3385.49,382,0.00,0.00,-8.08,14 202.84,
2025.08.26 03:56:03,383,XAUUSD,buy,out,0.01,3385.69,383,0.00,0.00,-34.30,14 168.54,
2025.08.27 20:00:00,384,XAUUSD,buy,in,0.01,3395.56,384,0.00,0.00,0.00,14 168.54,CT_1st_Buy
2025.08.27 21:07:36,385,XAUUSD,buy,in,0.02,3393.22,385,0.00,0.00,0.00,14 168.54,CT_Rec_Buy
2025.08.28 06:00:07,386,XAUUSD,sell,in,0.03,3390.94,386,0.00,0.00,0.00,14 168.54,CT_Rec_Sell
2025.08.28 06:47:42,387,XAUUSD,buy,out,0.03,3389.90,387,0.00,0.00,3.12,14 171.66,tp 3389.95
2025.08.28 11:00:00,388,XAUUSD,buy,in,0.03,3395.72,388,0.00,0.00,0.00,14 171.66,CT_Rec_Buy
2025.08.28 13:00:00,389,XAUUSD,buy,in,0.04,3399.31,389,0.00,0.00,0.00,14 171.66,CT_Rec_Buy
2025.08.28 14:25:05,390,XAUUSD,sell,out,0.02,3402.17,390,0.00,0.00,17.90,14 189.56,tp 3402.13
2025.08.28 14:29:57,391,XAUUSD,sell,out,0.04,3404.21,391,0.00,0.00,19.60,14 209.16,tp 3404.20
2025.08.28 16:52:31,392,XAUUSD,sell,out,0.03,3410.32,392,0.00,0.00,43.80,14 252.96,tp 3410.03
2025.08.28 17:11:44,393,XAUUSD,sell,out,0.01,3411.28,393,0.00,0.00,15.72,14 268.68,
2025.08.29 05:00:00,394,XAUUSD,sell,in,0.01,3410.04,394,0.00,0.00,0.00,14 268.68,CT_1st_Sell
2025.08.29 17:00:00,395,XAUUSD,buy,in,0.02,3429.17,395,0.00,0.00,0.00,14 268.68,CT_Rec_Buy
2025.08.29 18:00:00,396,XAUUSD,buy,in,0.03,3440.91,396,0.00,0.00,0.00,14 268.68,CT_Rec_Buy
2025.08.29 19:00:00,397,XAUUSD,buy,in,0.04,3445.28,397,0.00,0.00,0.00,14 268.68,CT_Rec_Buy
2025.09.01 04:59:00,398,XAUUSD,sell,out,0.04,3456.56,398,0.00,0.00,45.12,14 313.80,
2025.09.01 04:59:00,399,XAUUSD,sell,out,0.03,3456.56,399,0.00,0.00,46.95,14 360.75,
2025.09.01 04:59:00,400,XAUUSD,sell,out,0.02,3456.56,400,0.00,0.00,54.78,14 415.53,
2025.09.01 04:59:00,401,XAUUSD,buy,out,0.01,3456.76,401,0.00,0.00,-46.72,14 368.81,
2025.09.03 21:00:00,402,XAUUSD,buy,in,0.01,3574.85,402,0.00,0.00,0.00,14 368.81,CT_1st_Buy
2025.09.04 06:00:00,403,XAUUSD,sell,in,0.02,3530.93,403,0.00,0.00,0.00,14 368.81,CT_Rec_Sell
2025.09.04 07:08:40,404,XAUUSD,sell,in,0.03,3533.30,404,0.00,0.00,0.00,14 368.81,CT_Rec_Sell
2025.09.05 08:00:00,405,XAUUSD,buy,in,0.04,3558.50,405,0.00,0.00,0.00,14 368.81,CT_Rec_Buy
2025.09.05 15:30:05,406,XAUUSD,sell,out,0.04,3568.81,406,0.00,0.00,41.24,14 410.05,tp 3568.34
2025.09.05 17:00:00,407,XAUUSD,buy,in,0.04,3594.32,407,0.00,0.00,0.00,14 410.05,CT_Rec_Buy
2025.09.05 19:06:00,408,XAUUSD,sell,out,0.01,3597.68,408,0.00,0.00,22.83,14 432.88,tp 3597.68
2025.09.08 08:00:00,409,XAUUSD,sell,in,0.05,3581.65,409,0.00,0.00,0.00,14 432.88,CT_Rec_Sell
2025.09.09 05:09:26,410,XAUUSD,buy,out,0.05,3652.33,410,0.00,0.00,-353.40,14 079.48,
2025.09.09 05:09:26,411,XAUUSD,sell,out,0.04,3652.13,411,0.00,0.00,231.24,14 310.72,
2025.09.09 05:09:26,412,XAUUSD,buy,out,0.03,3652.33,412,0.00,0.00,-357.09,13 953.63,
2025.09.09 05:09:26,413,XAUUSD,buy,out,0.02,3652.33,413,0.00,0.00,-242.80,13 710.83,
2025.09.11 08:00:00,414,XAUUSD,sell,in,0.01,3630.47,414,0.00,0.00,0.00,13 710.83,CT_1st_Sell
2025.09.11 14:00:00,415,XAUUSD,sell,in,0.02,3621.56,415,0.00,0.00,0.00,13 710.83,CT_Rec_Sell
2025.09.12 06:00:00,416,XAUUSD,buy,in,0.03,3649.39,416,0.00,0.00,0.00,13 710.83,CT_Rec_Buy
2025.09.12 08:00:00,417,XAUUSD,buy,in,0.04,3654.88,417,0.00,0.00,0.00,13 710.83,CT_Rec_Buy
2025.09.15 18:25:18,418,XAUUSD,sell,out,0.04,3666.43,418,0.00,0.00,46.20,13 757.03,tp 3666.43
2025.09.15 18:25:18,419,XAUUSD,buy,in,0.04,3666.62,419,0.00,0.00,0.00,13 757.03,CT_Rec_Buy
