ticket,open_time,close_time,symbol,magic,type,lots,open_price,close_price,profit,swap,commission,comment
361986425,2026.07.20 11:30:15,2026.07.21 06:37:08,EURUSDc,7777,0,0.16,1.14377,1.14220,-25.12,0.00,0.00,ZGH
362013910,2026.07.20 12:52:09,2026.07.21 06:37:08,EURUSDc,7777,0,0.28,1.14250,1.14220,-8.40,0.00,0.00,ZGH
362016035,2026.07.20 12:02:28,2026.07.21 00:51:40,XAUUSDc,1114,0,0.01,4017.37100,4025.43600,8.07,0.00,0.00,Gk
362027795,2026.07.20 13:02:48,2026.07.21 06:37:07,EURUSDc,7777,1,0.00,1.14213,1.14213,0.00,0.00,0.00,close hedge by #362166187
362036484,2026.07.20 13:56:55,2026.07.21 06:37:08,EURUSDc,7777,0,0.40,1.14189,1.14220,12.40,0.00,0.00,ZGH
362039435,2026.07.20 13:59:58,2026.07.21 06:37:07,EURUSDc,7777,1,0.00,1.14150,1.14150,0.00,0.00,0.00,close hedge by #362049184
362049184,2026.07.20 15:05:01,2026.07.21 06:37:07,EURUSDc,7777,0,0.28,1.14098,1.14150,14.56,0.00,0.00,partial close
362055340,2026.07.20 15:09:41,2026.07.20 16:41:23,XAUUSDc,1113,1,0.01,4015.16700,4005.95600,9.21,0.00,0.00,Gk
362143651,2026.07.21 04:10:12,2026.07.21 04:10:12,,0,6,0.01,0.00000,0.00000,2.00,0.00,0.00,D-INTARB-USC-INT-924967579650
362166187,2026.07.20 15:05:01,2026.07.21 06:37:07,EURUSDc,7777,0,0.16,1.14098,1.14213,18.40,0.00,0.00,partial close
362166188,2026.07.20 15:05:01,2026.07.21 06:37:07,EURUSDc,7777,0,0.06,1.14098,1.14452,21.24,0.00,0.00,partial close
362166191,2026.07.20 15:05:01,2026.07.21 06:37:07,EURUSDc,7777,0,0.05,1.14098,1.14220,6.10,0.00,0.00,partial close
362166233,2026.07.21 07:03:02,2026.07.22 13:31:21,EURUSDc,7777,0,0.06,1.14250,1.14185,-3.90,0.00,0.00,ZGH
362166234,2026.07.21 07:52:08,2026.07.22 13:31:18,EURUSDc,7777,1,0.00,1.14211,1.14211,0.00,0.00,0.00,close hedge by #362372792
362188091,2026.07.21 09:40:51,2026.07.22 13:31:18,EURUSDc,7777,1,0.00,1.14241,1.14241,0.00,0.00,0.00,close hedge by #362372790
362206267,2026.07.21 12:32:26,2026.07.22 13:31:20,EURUSDc,7777,0,0.16,1.14187,1.14184,-0.48,0.00,0.00,ZGH
362221584,2026.07.21 13:49:42,2026.07.22 13:31:18,EURUSDc,7777,0,0.04,1.14127,1.14241,4.56,0.00,0.00,partial close
362237470,2026.07.21 14:55:11,2026.07.22 13:31:18,EURUSDc,7777,0,0.28,1.14066,1.14027,-10.92,0.00,0.00,partial close
362237818,2026.07.21 15:06:43,2026.07.22 13:31:18,EURUSDc,7777,1,0.00,1.14027,1.14027,0.00,0.00,0.00,close hedge by #362237470
362241947,2026.07.21 15:32:21,2026.07.21 16:37:16,XAUUSDc,1113,1,0.01,4079.83400,4071.59700,8.23,0.00,0.00,Gk
362249892,2026.07.21 17:40:40,2026.07.21 18:17:38,XAUUSDc,1112,0,0.01,4068.56700,4073.10900,4.54,0.00,0.00,Gk
362249915,2026.07.21 17:40:48,2026.07.21 18:17:38,XAUUSDc,1114,0,0.01,4068.44700,4073.10900,4.66,0.00,0.00,Gk
362249916,2026.07.21 17:40:48,2026.07.21 18:17:37,XAUUSDc,1114,0,0.01,4068.44700,4073.05600,4.61,0.00,0.00,Gk
362249917,2026.07.21 17:40:48,2026.07.21 18:17:37,XAUUSDc,1114,0,0.01,4068.44700,4072.75500,4.31,0.00,0.00,Gk
362304430,2026.07.22 04:12:10,2026.07.22 04:12:10,,0,6,0.01,0.00000,0.00000,5.00,0.00,0.00,D-INTARB-USC-INT-928270209026
362304465,2026.07.22 04:12:57,2026.07.22 06:03:33,XAUUSDc,1112,0,0.01,4126.96400,4135.00700,8.05,0.00,0.00,Gk
362304493,2026.07.22 04:13:00,2026.07.22 06:00:18,XAUUSDc,1114,0,0.01,4126.47900,4133.78600,7.31,0.00,0.00,Gk
362317219,2026.07.22 06:25:33,2026.07.22 08:56:22,XAUUSDc,1114,0,0.01,4123.90400,4119.83200,-4.07,0.00,0.00,Gk
362329115,2026.07.22 07:41:18,2026.07.22 08:56:20,XAUUSDc,1112,0,0.01,4112.71700,4119.88800,7.17,0.00,0.00,Gk
362337782,2026.07.22 08:56:16,2026.07.22 08:56:18,XAUUSDc,1113,1,0.01,4119.98700,4120.09200,-0.10,0.00,0.00,Gk
362337831,2026.07.22 08:56:23,2026.07.22 12:56:56,XAUUSDc,1113,1,0.01,4119.26600,4108.64500,10.62,0.00,0.00,Gk
362337837,2026.07.22 08:56:25,2026.07.22 12:56:55,XAUUSDc,1113,1,0.01,4119.25800,4109.34000,9.92,0.00,0.00,Gk
362372790,2026.07.21 14:55:11,2026.07.22 13:31:18,EURUSDc,7777,0,0.12,1.14066,1.14241,21.00,0.00,0.00,partial close
362372791,2026.07.21 09:40:51,2026.07.22 13:31:18,EURUSDc,7777,1,0.00,1.14241,1.14241,0.00,0.00,0.00,close hedge by #362221584
362372792,2026.07.21 13:49:42,2026.07.22 13:31:18,EURUSDc,7777,0,0.06,1.14127,1.14211,5.04,0.00,0.00,partial close
362372794,2026.07.21 13:49:42,2026.07.22 13:31:19,EURUSDc,7777,0,0.18,1.14127,1.14184,10.26,0.00,0.00,partial close
362378924,2026.07.22 13:59:07,2026.07.22 14:26:30,XAUUSDc,1113,1,0.01,4154.03400,4145.38900,8.64,0.00,0.00,Gk
362383699,2026.07.22 14:26:27,2026.07.22 15:03:06,XAUUSDc,1112,0,0.01,4145.43200,4153.02500,7.60,0.00,0.00,Gk
362383716,2026.07.22 14:26:29,2026.07.22 15:03:04,XAUUSDc,1114,0,0.01,4145.17500,4153.07400,7.89,0.00,0.00,Gk
362402303,2026.07.22 18:01:10,2026.07.22 23:58:08,XAUUSDc,1112,0,0.01,4139.47600,4133.16000,-6.32,0.00,0.00,Gk
362402318,2026.07.22 18:01:18,2026.07.22 23:58:07,XAUUSDc,1114,0,0.01,4139.16500,4132.96600,-6.20,0.00,0.00,Gk
362411888,2026.07.22 22:02:15,2026.07.22 23:58:06,XAUUSDc,1112,0,0.01,4119.40600,4133.24700,13.84,0.00,0.00,Gk
362411892,2026.07.22 22:02:16,2026.07.22 23:58:05,XAUUSDc,1114,0,0.01,4119.20500,4133.09100,13.88,0.00,0.00,Gk
