schema_version,created_utc,view_type,window,year,entry_month,symbol,tf,session_state,eligible_unit_count,participation_share,gross_profit,gross_loss,net_realized,profit_factor,winning_unit_count,losing_unit_count,zero_unit_count,partition_realized_equity_dd
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-10,ALL,ALL,ASIA,7,0.36842105,113.07,0.00,113.07,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-10,ALL,ALL,LONDON,3,0.15789474,39.92,0.00,39.92,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-10,ALL,ALL,LONDON_NY_OVERLAP,7,0.36842105,86.88,0.00,86.88,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-10,ALL,ALL,NEW_YORK_ONLY,1,0.05263158,14.99,0.00,14.99,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-10,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.05263158,11.90,0.00,11.90,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-11,ALL,ALL,ASIA,2,0.20000000,15.58,0.00,15.58,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-11,ALL,ALL,LONDON,3,0.30000000,8.42,0.00,8.42,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-11,ALL,ALL,LONDON_NY_OVERLAP,5,0.50000000,31.47,0.00,31.47,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-12,ALL,ALL,ASIA,1,0.25000000,8.60,0.00,8.60,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-12,ALL,ALL,LONDON_NY_OVERLAP,2,0.50000000,4.87,0.00,4.87,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-12,ALL,ALL,NEW_YORK_ONLY,1,0.25000000,2.14,0.00,2.14,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-01,ALL,ALL,ASIA,1,0.20000000,16.35,0.00,16.35,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-01,ALL,ALL,LONDON,2,0.40000000,40.98,0.00,40.98,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-01,ALL,ALL,LONDON_NY_OVERLAP,2,0.40000000,29.03,0.00,29.03,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-02,ALL,ALL,ASIA,3,0.42857143,125.36,0.00,125.36,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-02,ALL,ALL,LONDON,3,0.42857143,140.40,0.00,140.40,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-02,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.14285714,8.11,0.00,8.11,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-03,ALL,ALL,ASIA,18,0.24324324,439.11,0.00,439.11,,18,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-03,ALL,ALL,LONDON,15,0.20270270,236.65,118.50,118.15,1.997046,14,1,0,118.50
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-03,ALL,ALL,LONDON_NY_OVERLAP,20,0.27027027,170.92,3771.37,-3600.45,0.045320,13,7,0,3771.37
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-03,ALL,ALL,NEW_YORK_ONLY,14,0.18918919,182.31,1168.20,-985.89,0.156061,11,3,0,1168.20
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-03,ALL,ALL,OUTSIDE_DEFINED_SESSION,7,0.09459459,162.44,0.00,162.44,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-04,ALL,ALL,ASIA,12,0.50000000,174.70,119.07,55.63,1.467204,10,2,0,119.07
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-04,ALL,ALL,LONDON,3,0.12500000,35.85,125.54,-89.69,0.285566,2,1,0,125.54
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-04,ALL,ALL,LONDON_NY_OVERLAP,4,0.16666667,87.64,0.00,87.64,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-04,ALL,ALL,NEW_YORK_ONLY,3,0.12500000,21.33,0.00,21.33,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-04,ALL,ALL,OUTSIDE_DEFINED_SESSION,2,0.08333333,28.74,0.00,28.74,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-05,ALL,ALL,ASIA,2,1.00000000,34.17,0.00,34.17,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-06,ALL,ALL,ASIA,5,0.31250000,102.60,0.00,102.60,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-06,ALL,ALL,LONDON,5,0.31250000,96.05,0.00,96.05,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-06,ALL,ALL,LONDON_NY_OVERLAP,4,0.25000000,93.15,0.00,93.15,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-06,ALL,ALL,NEW_YORK_ONLY,2,0.12500000,39.01,0.00,39.01,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-07,ALL,ALL,ASIA,1,0.16666667,36.46,0.00,36.46,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-07,ALL,ALL,LONDON,2,0.33333333,47.29,0.00,47.29,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-07,ALL,ALL,LONDON_NY_OVERLAP,3,0.50000000,65.52,0.00,65.52,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-08,ALL,ALL,ASIA,1,1.00000000,20.49,0.00,20.49,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-09,ALL,ALL,ASIA,7,0.33333333,116.69,0.00,116.69,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-09,ALL,ALL,LONDON,2,0.09523810,35.03,0.00,35.03,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-09,ALL,ALL,LONDON_NY_OVERLAP,9,0.42857143,152.92,0.00,152.92,,9,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-09,ALL,ALL,NEW_YORK_ONLY,1,0.04761905,16.86,0.00,16.86,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-09,ALL,ALL,OUTSIDE_DEFINED_SESSION,2,0.09523810,48.92,0.00,48.92,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-10,ALL,ALL,ASIA,2,0.08695652,10.08,0.00,10.08,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-10,ALL,ALL,LONDON,7,0.30434783,41.48,870.07,-828.59,0.047674,2,5,0,870.07
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-10,ALL,ALL,LONDON_NY_OVERLAP,8,0.34782609,92.71,439.01,-346.30,0.211180,6,2,0,439.01
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-10,ALL,ALL,NEW_YORK_ONLY,2,0.08695652,38.43,0.00,38.43,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-10,ALL,ALL,OUTSIDE_DEFINED_SESSION,4,0.17391304,37.00,0.00,37.00,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-11,ALL,ALL,LONDON_NY_OVERLAP,5,0.71428571,13.67,0.00,13.67,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-11,ALL,ALL,NEW_YORK_ONLY,1,0.14285714,9.86,0.00,9.86,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-11,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.14285714,3.99,0.00,3.99,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-12,ALL,ALL,ASIA,2,0.50000000,9.01,0.00,9.01,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2022-12,ALL,ALL,LONDON_NY_OVERLAP,2,0.50000000,12.38,0.00,12.38,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-01,ALL,ALL,ASIA,38,0.31666667,506.72,128.54,378.18,3.942119,35,3,0,128.54
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-01,ALL,ALL,LONDON,29,0.24166667,516.02,763.07,-247.05,0.676242,26,3,0,755.55
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-01,ALL,ALL,LONDON_NY_OVERLAP,20,0.16666667,333.73,0.00,333.73,,20,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-01,ALL,ALL,NEW_YORK_ONLY,19,0.15833333,121.88,3.58,118.30,34.044693,18,1,0,3.58
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-01,ALL,ALL,OUTSIDE_DEFINED_SESSION,14,0.11666667,121.01,0.00,121.01,,14,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-02,ALL,ALL,ASIA,6,0.19354839,67.56,37.88,29.68,1.783527,5,1,0,37.88
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-02,ALL,ALL,LONDON,8,0.25806452,87.85,0.00,87.85,,8,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-02,ALL,ALL,LONDON_NY_OVERLAP,11,0.35483871,96.52,0.00,96.52,,11,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-02,ALL,ALL,NEW_YORK_ONLY,5,0.16129032,12.21,9.92,2.29,1.230847,4,1,0,9.92
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-02,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.03225806,0.00,45.52,-45.52,0.000000,0,1,0,45.52
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-03,ALL,ALL,ASIA,10,0.22727273,141.78,0.00,141.78,,10,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-03,ALL,ALL,LONDON,9,0.20454545,225.34,0.00,225.34,,9,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-03,ALL,ALL,LONDON_NY_OVERLAP,8,0.18181818,67.79,0.00,67.79,,8,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-03,ALL,ALL,NEW_YORK_ONLY,11,0.25000000,333.87,0.00,333.87,,11,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-03,ALL,ALL,OUTSIDE_DEFINED_SESSION,6,0.13636364,131.14,0.00,131.14,,6,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-04,ALL,ALL,ASIA,6,0.27272727,51.19,4.43,46.76,11.555305,5,1,0,4.43
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-04,ALL,ALL,LONDON,7,0.31818182,73.74,0.00,73.74,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-04,ALL,ALL,LONDON_NY_OVERLAP,9,0.40909091,61.83,299.73,-237.90,0.206286,7,2,0,299.73
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-05,ALL,ALL,ASIA,2,0.08000000,20.11,0.00,20.11,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-05,ALL,ALL,LONDON,3,0.12000000,30.71,0.00,30.71,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-05,ALL,ALL,LONDON_NY_OVERLAP,13,0.52000000,209.24,254.49,-45.25,0.822193,11,2,0,254.49
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-05,ALL,ALL,NEW_YORK_ONLY,7,0.28000000,186.84,0.00,186.84,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-06,ALL,ALL,ASIA,6,0.26086957,109.08,0.00,109.08,,6,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-06,ALL,ALL,LONDON,2,0.08695652,20.94,0.00,20.94,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-06,ALL,ALL,LONDON_NY_OVERLAP,14,0.60869565,227.86,0.00,227.86,,14,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-06,ALL,ALL,NEW_YORK_ONLY,1,0.04347826,21.63,0.00,21.63,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-07,ALL,ALL,ASIA,7,0.21875000,139.75,0.00,139.75,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-07,ALL,ALL,LONDON,10,0.31250000,67.88,27.38,40.50,2.479182,9,1,0,27.38
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-07,ALL,ALL,LONDON_NY_OVERLAP,10,0.31250000,98.40,156.77,-58.37,0.627671,7,3,0,144.52
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-07,ALL,ALL,NEW_YORK_ONLY,5,0.15625000,16.19,82.88,-66.69,0.195343,3,2,0,82.88
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-08,ALL,ALL,LONDON,3,0.75000000,36.79,0.00,36.79,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-08,ALL,ALL,LONDON_NY_OVERLAP,1,0.25000000,10.53,0.00,10.53,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-09,ALL,ALL,ASIA,1,0.11111111,8.53,0.00,8.53,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-09,ALL,ALL,LONDON,2,0.22222222,19.98,0.00,19.98,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-09,ALL,ALL,LONDON_NY_OVERLAP,4,0.44444444,39.70,0.00,39.70,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-09,ALL,ALL,NEW_YORK_ONLY,2,0.22222222,32.06,0.00,32.06,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-10,ALL,ALL,ASIA,7,0.43750000,113.78,0.00,113.78,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-10,ALL,ALL,NEW_YORK_ONLY,2,0.12500000,40.84,0.00,40.84,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-10,ALL,ALL,OUTSIDE_DEFINED_SESSION,7,0.43750000,187.12,0.00,187.12,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-11,ALL,ALL,ASIA,3,0.23076923,46.64,0.00,46.64,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-11,ALL,ALL,LONDON,2,0.15384615,34.51,0.00,34.51,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-11,ALL,ALL,LONDON_NY_OVERLAP,4,0.30769231,94.86,0.00,94.86,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-11,ALL,ALL,NEW_YORK_ONLY,4,0.30769231,98.30,0.00,98.30,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-12,ALL,ALL,ASIA,2,0.06896552,50.74,0.00,50.74,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-12,ALL,ALL,LONDON,3,0.10344828,69.48,0.00,69.48,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-12,ALL,ALL,LONDON_NY_OVERLAP,1,0.03448276,23.92,0.00,23.92,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-12,ALL,ALL,NEW_YORK_ONLY,6,0.20689655,176.06,0.00,176.06,,6,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2023-12,ALL,ALL,OUTSIDE_DEFINED_SESSION,17,0.58620690,569.78,241.34,328.44,2.360902,12,5,0,241.34
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-01,ALL,ALL,LONDON,1,0.20000000,2.37,0.00,2.37,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-01,ALL,ALL,LONDON_NY_OVERLAP,1,0.20000000,2.17,0.00,2.17,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-01,ALL,ALL,NEW_YORK_ONLY,1,0.20000000,17.92,0.00,17.92,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-01,ALL,ALL,OUTSIDE_DEFINED_SESSION,2,0.40000000,32.22,0.00,32.22,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-02,ALL,ALL,ASIA,5,0.14705882,157.23,0.00,157.23,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-02,ALL,ALL,LONDON,9,0.26470588,228.15,0.00,228.15,,9,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-02,ALL,ALL,LONDON_NY_OVERLAP,6,0.17647059,143.25,0.00,143.25,,6,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-02,ALL,ALL,NEW_YORK_ONLY,12,0.35294118,311.93,0.00,311.93,,12,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-02,ALL,ALL,OUTSIDE_DEFINED_SESSION,2,0.05882353,8.87,0.00,8.87,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-03,ALL,ALL,ASIA,3,0.09375000,67.82,0.00,67.82,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-03,ALL,ALL,LONDON,3,0.09375000,50.16,9.52,40.64,5.268908,2,1,0,9.52
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-03,ALL,ALL,LONDON_NY_OVERLAP,8,0.25000000,206.77,27.29,179.48,7.576768,5,3,0,27.29
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-03,ALL,ALL,NEW_YORK_ONLY,13,0.40625000,440.01,2.90,437.11,151.727586,12,1,0,2.90
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-03,ALL,ALL,OUTSIDE_DEFINED_SESSION,5,0.15625000,186.36,0.00,186.36,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-04,ALL,ALL,ASIA,31,0.39743590,605.82,0.00,605.82,,31,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-04,ALL,ALL,LONDON,7,0.08974359,112.41,0.00,112.41,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-04,ALL,ALL,LONDON_NY_OVERLAP,28,0.35897436,316.94,244.21,72.73,1.297817,20,8,0,244.21
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-04,ALL,ALL,NEW_YORK_ONLY,9,0.11538462,275.04,0.00,275.04,,9,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-04,ALL,ALL,OUTSIDE_DEFINED_SESSION,3,0.03846154,98.14,0.00,98.14,,3,0,0,0.00
