schema_version,created_utc,input_sha256,h3_run_id,window,year,symbol,tf,source_position_id,source_deal_id,entry_utc,exit_utc,source_net_realized,session_state,macro_state,local_state,vol_state
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,83,61,2024-04-26T03:24:40Z,2024-04-26T14:55:40Z,9.24000000,ASIA,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,84,60,2024-04-26T03:31:40Z,2024-04-26T14:55:40Z,7.77000000,ASIA,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,85,59,2024-04-26T06:57:40Z,2024-04-26T14:55:40Z,12.57000000,ASIA,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,89,67,2024-04-26T15:53:40Z,2024-04-29T01:35:40Z,16.73000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,90,66,2024-04-26T16:02:40Z,2024-04-29T01:35:40Z,15.30000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,91,65,2024-04-26T20:32:40Z,2024-04-29T01:35:40Z,27.76000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,98,69,2024-05-06T03:35:20Z,2024-05-06T12:20:40Z,2.63000000,ASIA,NEUTRAL,RANGE,EXTREME
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,99,73,2024-05-07T01:29:40Z,2024-05-16T00:36:40Z,1.84000000,ASIA,NEUTRAL,RANGE,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,100,72,2024-05-07T18:01:40Z,2024-05-15T23:35:40Z,2.00000000,NEW_YORK_ONLY,NEUTRAL,RANGE,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,107,79,2024-05-16T01:55:40Z,2024-07-24T13:34:40Z,-3.61000000,ASIA,RISK_ON,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,108,78,2024-05-16T08:08:40Z,2024-07-24T11:47:40Z,-3.67000000,LONDON,RISK_ON,TRANSITION,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,109,77,2024-05-16T11:28:40Z,2024-07-24T05:06:40Z,-3.65000000,LONDON,RISK_ON,TRANSITION,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,113,81,2024-07-24T18:48:40Z,2024-07-24T21:43:40Z,2.98000000,NEW_YORK_ONLY,NEUTRAL,TREND_DOWN,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,114,83,2024-07-26T08:32:40Z,2024-07-26T13:05:40Z,4.06000000,LONDON,RISK_OFF,TREND_DOWN,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,115,85,2024-07-30T06:15:40Z,2024-07-30T13:27:20Z,2.65000000,ASIA,NEUTRAL,TREND_DOWN,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,146,87,2024-08-20T05:24:40Z,2024-08-20T07:39:40Z,4.99000000,ASIA,NEUTRAL,RANGE,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,381,93,2024-09-20T06:53:40Z,2024-09-27T05:16:40Z,23.50000000,ASIA,NEUTRAL,RANGE,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,382,92,2024-09-20T07:35:40Z,2024-09-27T05:16:40Z,19.84000000,LONDON,NEUTRAL,RANGE,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,383,91,2024-09-20T09:59:40Z,2024-09-27T05:16:40Z,32.36000000,LONDON,NEUTRAL,TRANSITION,EXTREME
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,399,99,2024-09-30T18:15:40Z,2024-10-03T01:06:40Z,24.22000000,NEW_YORK_ONLY,NEUTRAL,RANGE,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,400,98,2024-10-01T03:37:40Z,2024-10-03T01:06:40Z,20.32000000,ASIA,NEUTRAL,RANGE,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,401,97,2024-10-02T10:52:40Z,2024-10-03T01:06:40Z,32.84000000,LONDON,RISK_OFF,RANGE,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,405,105,2024-10-04T12:30:40Z,2024-10-22T03:20:40Z,22.58000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,406,104,2024-10-04T12:32:40Z,2024-10-22T03:20:40Z,18.88000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,407,103,2024-10-04T16:15:40Z,2024-10-22T03:20:40Z,30.33000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,411,111,2024-10-23T01:00:40Z,2024-11-06T12:26:40Z,19.94000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,412,110,2024-10-23T04:39:40Z,2024-11-06T12:26:40Z,16.65000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,413,109,2024-10-23T07:22:40Z,2024-11-06T12:26:40Z,26.67000000,LONDON,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,417,117,2024-11-12T17:13:40Z,2024-12-19T15:55:40Z,20.79000000,NEW_YORK_ONLY,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,418,116,2024-11-13T17:02:40Z,2024-12-19T15:55:40Z,17.84000000,NEW_YORK_ONLY,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2024,USDJPY,H4,419,115,2024-11-14T00:51:40Z,2024-12-19T15:55:40Z,29.44000000,ASIA,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2025,USDJPY,H4,423,121,2025-01-07T00:33:20Z,2025-12-30T21:59:59Z,13.54000000,ASIA,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C15-MAIN,MAIN,2025,USDJPY,H4,424,120,2025-01-10T13:30:40Z,2025-12-30T21:59:59Z,10.32000000,LONDON_NY_OVERLAP,RISK_OFF,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,5,7,2020-01-03T16:13:40Z,2020-01-07T18:49:40Z,7.12000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,6,6,2020-01-06T02:08:40Z,2020-01-07T18:49:40Z,6.00000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,7,5,2020-01-06T13:53:40Z,2020-01-07T18:49:40Z,9.69000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,11,11,2020-01-08T00:05:40Z,2020-01-14T23:32:40Z,5.87000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,12,10,2020-01-08T00:12:40Z,2020-01-14T23:32:40Z,4.73000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,19,13,2020-01-15T09:50:40Z,2020-01-19T22:16:40Z,1.58000000,LONDON,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,23,15,2020-01-19T22:26:40Z,2020-01-21T19:41:40Z,1.23000000,OUTSIDE_DEFINED_SESSION,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,27,17,2020-01-21T20:03:40Z,2020-01-23T05:34:20Z,1.04000000,NEW_YORK_ONLY,NEUTRAL,RANGE,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,34,23,2020-01-24T16:00:40Z,2020-01-28T23:35:40Z,7.22000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,35,22,2020-01-27T00:00:40Z,2020-01-28T23:35:40Z,6.21000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,36,21,2020-01-27T11:53:40Z,2020-01-28T23:35:40Z,10.34000000,LONDON,NEUTRAL,RANGE,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,40,25,2020-01-28T23:46:40Z,2020-02-09T22:01:00Z,6.30000000,OUTSIDE_DEFINED_SESSION,RISK_OFF,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,44,27,2020-02-10T00:02:40Z,2020-07-27T16:50:40Z,-0.28000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,48,33,2020-07-27T16:54:40Z,2020-07-27T22:07:40Z,4.93000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,49,32,2020-07-27T16:57:40Z,2020-07-27T22:07:40Z,4.20000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,50,31,2020-07-27T17:01:40Z,2020-07-27T22:07:40Z,6.95000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,54,37,2020-07-27T22:10:40Z,2020-08-06T13:33:40Z,5.03000000,OUTSIDE_DEFINED_SESSION,NEUTRAL,TREND_UP,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,55,36,2020-07-27T22:11:40Z,2020-08-06T13:33:40Z,4.22000000,OUTSIDE_DEFINED_SESSION,NEUTRAL,TREND_UP,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,59,39,2020-08-06T19:11:40Z,2020-10-21T12:58:20Z,2.72000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,63,45,2020-10-21T14:20:40Z,2020-10-21T23:00:20Z,6.95000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,64,44,2020-10-21T14:21:40Z,2020-10-21T23:00:20Z,5.89000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,65,43,2020-10-21T14:22:40Z,2020-10-21T23:00:20Z,9.64000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,87,47,2020-10-23T10:53:40Z,2020-10-23T16:13:40Z,1.34000000,LONDON,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,91,49,2020-10-25T21:03:00Z,2020-10-26T16:34:40Z,1.30000000,OUTSIDE_DEFINED_SESSION,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-BWD,BWD,2020,BTCUSD,M15,95,51,2020-10-26T19:56:40Z,2022-12-30T21:59:59Z,-38.95000000,NEW_YORK_ONLY,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,2,3,2023-01-02T07:15:40Z,2023-01-09T13:44:20Z,4.84000000,LONDON,RISK_OFF,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,6,5,2023-01-09T17:21:40Z,2023-01-11T23:33:40Z,5.12000000,NEW_YORK_ONLY,RISK_OFF,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,10,11,2023-01-11T23:34:40Z,2023-01-12T17:37:40Z,7.13000000,OUTSIDE_DEFINED_SESSION,RISK_OFF,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,11,10,2023-01-12T00:55:40Z,2023-01-12T17:37:40Z,6.12000000,ASIA,RISK_OFF,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,12,9,2023-01-12T00:59:40Z,2023-01-12T17:37:40Z,10.21000000,ASIA,RISK_OFF,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,16,17,2023-01-12T17:39:40Z,2023-01-13T21:26:40Z,6.90000000,NEW_YORK_ONLY,RISK_OFF,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,17,16,2023-01-12T18:00:40Z,2023-01-13T21:26:40Z,5.89000000,NEW_YORK_ONLY,RISK_OFF,RANGE,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,18,15,2023-01-12T19:48:20Z,2023-01-13T21:26:40Z,9.76000000,NEW_YORK_ONLY,RISK_OFF,TREND_UP,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,22,23,2023-01-13T21:37:40Z,2023-01-14T00:25:40Z,7.79000000,OUTSIDE_DEFINED_SESSION,RISK_OFF,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,24,21,2023-01-13T21:38:40Z,2023-01-14T00:25:40Z,11.00000000,OUTSIDE_DEFINED_SESSION,RISK_OFF,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,23,22,2023-01-13T21:38:40Z,2023-01-14T00:25:40Z,6.65000000,OUTSIDE_DEFINED_SESSION,RISK_OFF,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,28,29,2023-01-14T00:37:40Z,2023-01-14T00:40:40Z,8.42000000,ASIA,NEUTRAL,TREND_UP,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,30,27,2023-01-14T00:38:40Z,2023-01-14T00:40:40Z,11.83000000,ASIA,NEUTRAL,TREND_UP,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C16-MAIN,MAIN,2023,BTCUSD,M15,29,28,2023-01-14T00:38:40Z,2023-01-14T00:40:40Z,7.17000000,ASIA,NEUTRAL,TREND_UP,HIGH
