date,close,high,low
2025.09.06,4279.41,4338.99,4237.42
2025.09.07,4300.54,4315.42,4268.93
2025.09.08,4298.80,4384.20,4278.27
2025.09.09,4304.62,4381.74,4276.62
2025.09.10,4329.53,4453.83,4284.77
2025.09.11,4417.88,4478.44,4328.46
2025.09.12,4673.61,4695.65,4416.08
2025.09.13,4659.71,4767.84,4607.10
2025.09.14,4619.94,4694.21,4580.25
2025.09.15,4511.65,4671.63,4466.60
2025.09.16,4499.29,4538.77,4425.30
2025.09.17,4502.89,4557.36,4411.08
2025.09.18,4606.42,4645.85,4487.82
2025.09.19,4461.22,4622.52,4436.87
2025.09.20,4486.53,4511.14,4448.60
2025.09.21,4477.35,4503.44,4447.29
2025.09.22,4184.29,4480.46,4060.64
2025.09.23,4177.51,4231.43,4117.82
2025.09.24,4167.19,4209.09,4073.42
2025.09.25,3886.89,4173.56,3823.37
2025.09.26,4011.78,4070.69,3851.19
2025.09.27,4008.34,4041.89,3982.79
2025.09.28,4052.53,4066.61,3967.34
2025.09.29,4228.29,4236.69,4043.18
2025.09.30,4197.32,4246.68,4093.47
2025.10.01,4336.97,4346.70,4119.33
2025.10.02,4493.22,4520.43,4291.38
2025.10.03,4537.99,4596.97,4430.61
2025.10.04,4477.19,4540.29,4442.75
2025.10.05,4499.63,4619.89,4469.39
2025.10.06,4689.58,4737.65,4489.43
2025.10.07,4511.02,4756.59,4448.96
2025.10.08,4504.27,4558.52,4412.32
2025.10.09,4338.70,4538.99,4266.78
2025.10.10,3862.77,4395.86,3847.86
2025.10.11,3698.06,3986.24,3436.93
2025.10.12,4138.50,4198.96,3647.06
2025.10.13,4289.41,4291.80,4043.97
2025.10.14,4119.21,4293.29,3890.86
2025.10.15,3962.68,4217.06,3930.56
2025.10.16,3851.77,4085.47,3826.28
2025.10.17,3858.65,3950.98,3673.59
2025.10.18,3886.57,3929.06,3819.61
2025.10.19,4002.08,4028.40,3827.60
2025.10.20,3998.88,4085.06,3909.51
2025.10.21,3955.64,4111.63,3840.72
2025.10.22,3780.61,3967.85,3770.02
2025.10.23,3830.04,3934.34,3709.11
2025.10.24,3938.91,4023.94,3822.13
2025.10.25,3945.28,3968.89,3912.92
2025.10.26,4061.87,4098.46,3920.45
2025.10.27,4127.91,4252.87,4054.68
2025.10.28,3978.98,4175.19,3959.43
2025.10.29,3951.03,4036.82,3838.05
2025.10.30,3755.61,3963.61,3677.64
2025.10.31,3858.22,3903.08,3746.55
2025.11.01,3865.24,3906.79,3829.08
2025.11.02,3860.34,3916.18,3837.63
2025.11.03,3600.60,3915.58,3557.28
2025.11.04,3211.37,3653.13,3054.17
2025.11.05,3441.13,3479.51,3166.36
2025.11.06,3323.76,3455.13,3243.13
2025.11.07,3466.51,3469.45,3190.21
2025.11.08,3404.13,3483.22,3353.50
2025.11.09,3579.86,3596.18,3356.87
2025.11.10,3540.14,3657.72,3505.90
2025.11.11,3415.17,3646.34,3406.24
2025.11.12,3421.46,3587.09,3370.37
2025.11.13,3176.55,3564.44,3150.03
2025.11.14,3158.54,3269.36,3067.11
2025.11.15,3154.92,3227.33,3086.02
2025.11.16,3070.92,3245.73,3023.22
2025.11.17,3004.66,3219.08,2954.66
2025.11.18,3095.64,3167.65,2941.87
2025.11.19,2987.79,3127.21,2869.15
2025.11.20,2875.31,3060.04,2787.40
2025.11.21,2764.26,2901.62,2619.17
2025.11.22,2745.29,2781.44,2708.81
2025.11.23,2839.81,2856.42,2739.17
2025.11.24,2957.58,2982.82,2761.25
2025.11.25,2929.16,2978.54,2855.13
2025.11.26,3020.96,3043.79,2887.03
2025.11.27,3031.25,3070.60,2984.97
2025.11.28,3036.22,3097.39,2993.00
2025.11.29,2994.00,3052.47,2962.71
2025.11.30,3021.64,3051.99,2975.84
2025.12.01,2790.40,3035.27,2717.21
2025.12.02,2995.24,3033.38,2781.07
2025.12.03,3163.39,3168.87,2985.71
2025.12.04,3122.75,3238.87,3064.57
2025.12.05,3019.52,3192.22,2983.47
2025.12.06,3042.22,3067.94,3005.75
2025.12.07,3084.33,3149.17,2908.80
2025.12.08,3145.92,3179.39,3013.11
2025.12.09,3300.97,3395.65,3090.21
2025.12.10,3339.45,3445.69,3287.67
2025.12.11,3248.96,3354.90,3144.16
2025.12.12,3080.76,3265.61,3045.06
2025.12.13,3111.08,3131.61,3077.57
2025.12.14,3081.30,3129.07,3049.53
2025.12.15,2944.20,3176.14,2892.34
2025.12.16,2949.40,2978.78,2877.30
2025.12.17,2817.39,3027.65,2788.60
2025.12.18,2825.55,2994.16,2773.33
2025.12.19,2974.52,3015.40,2806.22
2025.12.20,2976.65,2990.99,2963.39
2025.12.21,2971.59,3010.41,2941.56
2025.12.22,2985.30,3074.19,2961.66
2025.12.23,2971.60,3033.02,2897.77
2025.12.24,2947.46,2977.16,2884.78
2025.12.26,2920.95,2990.55,2888.24
2025.12.27,2931.71,2937.49,2911.88
2025.12.28,2934.31,2957.24,2921.02
2025.12.29,2932.18,3052.62,2905.55
2025.12.30,2964.13,3004.37,2913.45
2025.12.31,2975.63,3022.37,2955.93
2026.01.02,3127.37,3146.67,2982.30
2026.01.03,3118.01,3141.77,3073.43
2026.01.04,3141.67,3163.82,3110.32
2026.01.05,3236.55,3262.82,3127.58
2026.01.06,3272.80,3305.81,3179.22
2026.01.07,3145.41,3298.16,3121.23
2026.01.08,3114.96,3179.73,3048.83
2026.01.09,3080.50,3143.27,3054.29
2026.01.10,3080.54,3098.29,3069.56
2026.01.11,3115.30,3141.88,3073.12
2026.01.12,3088.37,3166.25,3060.75
2026.01.13,3207.85,3217.81,3084.12
2026.01.14,3371.68,3401.57,3207.73
2026.01.15,3297.11,3382.72,3272.14
2026.01.16,3291.19,3324.84,3249.64
2026.01.17,3310.06,3327.36,3279.91
2026.01.18,3339.17,3366.38,3293.17
2026.01.19,3209.83,3353.55,3175.27
2026.01.20,2987.93,3211.52,2975.60
2026.01.21,3027.89,3065.39,2862.31
2026.01.22,2941.76,3041.33,2901.96
2026.01.23,2939.14,3014.07,2887.44
2026.01.24,2952.79,2964.94,2938.43
2026.01.25,2814.73,2959.22,2782.91
2026.01.26,2924.04,2946.19,2782.29
2026.01.27,3010.77,3026.25,2894.67
2026.01.28,3015.93,3040.76,2978.23
2026.01.29,2814.20,3021.70,2749.61
2026.01.30,2700.51,2823.54,2631.27
2026.01.31,2415.34,2709.43,2235.25
2026.02.01,2287.09,2473.15,2276.75
2026.02.02,2339.37,2393.94,2154.91
2026.02.03,2280.00,2356.50,2107.57
2026.02.04,2124.08,2291.65,2071.46
2026.02.05,1845.12,2167.34,1819.10
2026.02.06,2051.35,2090.04,1742.03
2026.02.07,2098.44,2116.68,1992.22
2026.02.08,2091.49,2142.29,2063.95
2026.02.09,2119.94,2147.97,2006.26
2026.02.10,2006.45,2123.64,1988.02
2026.02.11,1967.98,2029.89,1900.86
2026.02.12,1920.95,1999.16,1895.85
2026.02.13,2051.63,2070.78,1917.70
2026.02.14,2084.12,2098.25,2040.65
2026.02.15,1956.93,2101.46,1927.18
2026.02.16,1997.22,2021.47,1936.04
2026.02.17,1997.82,2013.94,1939.57
2026.02.18,1940.02,2037.24,1921.86
2026.02.19,1946.96,1985.84,1905.05
2026.02.20,1972.73,1979.98,1921.56
2026.02.21,1979.71,1993.68,1954.45
2026.02.22,1948.58,1981.57,1933.73
2026.02.23,1862.77,1959.54,1835.94
2026.02.24,1852.46,1868.06,1800.59
2026.02.25,2094.89,2146.32,1845.57
2026.02.26,2029.63,2114.63,1974.95
2026.02.27,1919.13,2062.85,1906.53
2026.02.28,1958.80,1970.16,1834.46
2026.03.01,1928.62,2053.39,1906.44
2026.03.02,2042.21,2087.54,1913.31
2026.03.03,1969.24,2057.76,1927.90
2026.03.04,2147.86,2198.21,1944.22
2026.03.05,2079.57,2163.55,2053.31
2026.03.06,1981.65,2092.29,1954.83
2026.03.07,1965.40,1995.04,1947.28
2026.03.08,1958.02,1978.82,1924.16
2026.03.09,2026.40,2052.85,1912.92
2026.03.10,2042.09,2087.39,1988.80
2026.03.11,2066.17,2085.16,2006.15
2026.03.12,2062.29,2094.61,2017.05
2026.03.13,2111.18,2207.17,2054.97
2026.03.14,2086.62,2115.77,2065.21
2026.03.15,2129.64,2138.05,2081.57
2026.03.16,2343.86,2346.95,2122.82
2026.03.17,2327.44,2430.18,2295.48
2026.03.18,2188.15,2349.31,2152.35
2026.03.19,2144.88,2232.96,2098.00
2026.03.20,2132.46,2175.45,2115.67
2026.03.21,2154.21,2166.63,2129.39
2026.03.22,2058.88,2155.47,2049.48
2026.03.23,2160.48,2196.04,2021.74
2026.03.24,2147.27,2173.96,2101.33
2026.03.25,2165.10,2197.94,2138.69
2026.03.26,2060.99,2180.67,2031.89
2026.03.27,1982.86,2074.77,1969.05
2026.03.28,2022.18,2038.55,1978.06
2026.03.29,1997.21,2023.27,1981.60
2026.03.30,2021.90,2081.78,1936.62
2026.03.31,2103.86,2119.97,2009.64
2026.04.01,2143.16,2166.19,2080.34
2026.04.02,2067.64,2163.92,2015.44
2026.04.03,2052.64,2078.60,2041.39
2026.04.04,2061.48,2082.67,2043.31
2026.04.05,2068.04,2073.75,2020.93
2026.04.06,2148.62,2173.18,2050.08
2026.04.07,2113.23,2148.60,2060.10
2026.04.08,2209.61,2272.30,2114.60
2026.04.09,2211.53,2228.48,2156.63
2026.04.10,2255.41,2257.85,2175.80
2026.04.11,2297.42,2329.68,2229.34
2026.04.12,2211.81,2308.18,2176.38
2026.04.13,2254.50,2268.92,2174.79
2026.04.14,2310.90,2416.15,2250.21
2026.04.15,2362.79,2385.82,2309.33
2026.04.16,2349.67,2380.49,2284.79
2026.04.17,2427.41,2465.28,2317.66
2026.04.18,2352.30,2442.55,2339.53
2026.04.19,2283.40,2359.77,2273.79
2026.04.20,2339.03,2344.62,2252.68
2026.04.21,2320.14,2347.07,2285.78
2026.04.22,2392.77,2423.86,2302.17
2026.04.23,2323.13,2406.53,2284.98
2026.04.24,2326.51,2338.97,2300.26
2026.04.25,2313.04,2327.71,2300.92
2026.04.26,2363.43,2376.53,2306.69
2026.04.27,2292.35,2404.44,2265.63
2026.04.28,2295.56,2310.62,2257.27
2026.04.29,2241.91,2346.23,2218.82
2026.04.30,2264.88,2277.71,2229.93
2026.05.01,2282.23,2325.01,2251.76
2026.05.02,2310.86,2312.56,2283.95
2026.05.03,2328.37,2343.38,2297.00
2026.05.04,2348.72,2397.96,2307.99
2026.05.05,2381.66,2398.33,2343.22
2026.05.06,2348.75,2422.95,2336.86
2026.05.07,2288.83,2356.38,2279.14
2026.05.08,2305.25,2320.81,2264.83
2026.05.09,2329.42,2337.07,2299.25
2026.05.10,2328.41,2368.83,2310.72
2026.05.11,2336.58,2382.37,2302.55
2026.05.12,2283.21,2344.38,2254.87
2026.05.13,2261.64,2322.09,2232.51
2026.05.14,2295.74,2318.58,2237.07
2026.05.15,2217.13,2300.59,2203.06
2026.05.16,2179.93,2229.35,2168.62
2026.05.17,2187.61,2196.78,2166.79
2026.05.18,2115.51,2192.98,2076.26
2026.05.19,2115.92,2144.40,2092.54
2026.05.20,2133.89,2146.24,2100.13
2026.05.21,2135.99,2154.41,2102.09
2026.05.22,2069.01,2138.50,2054.74
2026.05.23,2141.77,2142.55,2007.45
2026.05.24,2088.72,2141.19,2076.43
2026.05.25,2106.24,2138.95,2059.10
2026.05.26,2074.70,2137.73,2051.96
2026.05.27,2059.46,2093.17,2039.14
2026.05.28,2010.69,2058.90,1963.68
2026.05.29,2013.78,2042.37,1973.17
2026.05.30,2023.31,2028.28,1998.76
2026.05.31,2004.39,2033.97,1990.65
2026.06.01,2001.52,2019.38,1954.94
2026.06.02,1904.96,2005.85,1879.58
2026.06.03,1774.05,1907.97,1768.68
2026.06.04,1769.66,1847.57,1715.57
2026.06.05,1600.91,1780.39,1537.88
2026.06.06,1555.46,1617.97,1504.56
2026.06.07,1627.27,1646.65,1550.37
2026.06.08,1687.03,1717.55,1622.42
2026.06.09,1657.82,1713.17,1612.07
2026.06.10,1623.97,1665.45,1604.58
2026.06.11,1669.70,1690.99,1602.00
2026.06.12,1663.19,1689.10,1648.99
2026.06.13,1675.08,1684.27,1658.02
2026.06.14,1668.88,1695.15,1653.31
2026.06.15,1814.18,1847.32,1667.03
2026.06.16,1794.50,1837.31,1756.79
2026.06.17,1741.45,1807.19,1727.03
2026.06.18,1708.59,1760.52,1668.95
2026.06.19,1704.19,1716.85,1676.65
2026.06.20,1728.32,1747.01,1698.36
2026.06.21,1717.06,1743.46,1714.36
2026.06.22,1730.60,1776.86,1698.66
2026.06.23,1661.26,1734.69,1634.30
2026.06.24,1611.06,1688.54,1550.03
2026.06.25,1556.27,1656.47,1529.59
2026.06.26,1568.03,1590.85,1508.87
2026.06.27,1577.30,1607.38,1565.36
2026.06.28,1570.48,1586.12,1553.44
2026.06.29,1614.72,1634.15,1545.12
2026.06.30,1573.08,1619.79,1547.33
2026.07.01,1614.89,1629.96,1550.20
2026.07.02,1704.11,1721.76,1594.70
2026.07.03,1760.89,1770.50,1689.39
2026.07.04,1786.42,1804.43,1741.94
2026.07.05,1775.25,1791.77,1746.96
2026.07.06,1792.10,1805.47,1727.20
2026.07.07,1781.02,1830.59,1755.35
2026.07.08,1734.13,1787.18,1710.48
2026.07.09,1746.04,1759.09,1719.48
2026.07.10,1788.65,1809.34,1735.45
2026.07.11,1824.30,1827.46,1785.71
2026.07.12,1819.38,1827.02,1777.40
2026.07.13,1764.21,1842.78,1748.10
2026.07.14,1873.78,1885.71,1750.17
2026.07.15,1922.17,1943.74,1862.42
2026.07.16,1869.97,1926.46,1860.44
2026.07.17,1841.38,1878.84,1800.81
2026.07.18,1855.44,1865.31,1833.08
2026.07.19,1863.49,1876.92,1850.95
2026.07.20,1902.00,1915.84,1840.89
2026.07.21,1921.14,1949.82,1891.75
2026.07.22,1924.98,1954.77,1908.13
2026.07.23,1932.07,1937.46,1921.43
